chr,start,end,width,gc,map,reads,valid,ideal,modal_quantile,modal_curve,cor_gc,copy,cor_map,cell_id
1,18500001,19000000,500000,0.488698,0.999556,237,True,True,42,216.75826980672898,1.0933838889345233,1.0933838889345233,NA,SA01-Library-5-5
1,19000001,19500000,500000,0.49686,0.999692,210,True,True,42,220.43412155455218,0.9526655788089051,0.9526655788089051,NA,SA01-Library-5-5
1,19500001,20000000,500000,0.477782,0.998335,210,True,True,42,211.85949130415864,0.9912229974087446,0.9912229974087446,NA,SA01-Library-5-5
1,20000001,20500000,500000,0.462494,0.999567,215,True,True,42,205.0321002580082,1.0486162885199362,1.0486162885199362,NA,SA01-Library-5-5
1,20500001,21000000,500000,0.485118,0.99975,220,True,True,42,215.1494810931187,1.0225448784827975,1.0225448784827975,NA,SA01-Library-5-5
1,21000001,21500000,500000,0.41547,0.995106,170,True,True,42,184.27627386698305,0.9225278785629877,0.9225278785629877,NA,SA01-Library-5-5
1,21500001,22000000,500000,0.505598,0.997961,214,True,True,42,224.38169797610828,0.9537319751577346,0.9537319751577346,NA,SA01-Library-5-5
1,22000001,22500000,500000,0.48992,0.992288,217,True,True,42,217.30790441942563,0.9985830960900928,0.9985830960900928,NA,SA01-Library-5-5
1,22500001,23000000,500000,0.493016,0.999995,233,True,True,42,218.70154702792993,1.065378837810617,1.065378837810617,NA,SA01-Library-5-5
1,23000001,23500000,500000,0.47373,0.998816,216,True,True,42,210.04613178567993,1.0283455265931538,1.0283455265931538,NA,SA01-Library-5-5
1,23500001,24000000,500000,0.472092,0.999129,210,True,True,42,209.31386793649676,1.0032780057540736,1.0032780057540736,NA,SA01-Library-5-5
1,24000001,24500000,500000,0.473276,0.917174,208,True,True,42,209.84312737609446,0.991216641692577,0.991216641692577,NA,SA01-Library-5-5
1,24500001,25000000,500000,0.456138,0.999192,222,True,True,42,202.20507992511335,1.0978952659459282,1.0978952659459282,NA,SA01-Library-5-5
1,25000001,25500000,500000,0.482684,0.99398,218,True,True,42,214.05690538635358,1.0184207774401368,1.0184207774401368,NA,SA01-Library-5-5
1,25500001,26000000,500000,0.465824,0.98842,203,True,True,42,206.51590707775503,0.9829751270616105,0.9829751270616105,NA,SA01-Library-5-5
1,26000001,26500000,500000,0.487938,0.999261,224,True,True,42,216.41656049162452,1.0350409390628355,1.0350409390628355,NA,SA01-Library-5-5
1,26500001,27000000,500000,0.48615,0.997855,202,True,True,42,215.61302433737953,0.936863626957532,0.936863626957532,NA,SA01-Library-5-5
1,27000001,27500000,500000,0.492838,0.996179,190,True,True,42,218.6213782607316,0.8690824360891309,0.8690824360891309,NA,SA01-Library-5-5
1,27500001,28000000,500000,0.498338,0.998121,232,True,True,42,221.10094439132087,1.049294477862515,1.049294477862515,NA,SA01-Library-5-5
1,28000001,28500000,500000,0.444136,0.99659,194,True,True,42,196.88520941030012,0.9853457280059699,0.9853457280059699,NA,SA01-Library-5-5
1,28500001,29000000,500000,0.460588,0.998864,204,True,True,42,204.18364257920575,0.9991006009252944,0.9991006009252944,NA,SA01-Library-5-5
1,29000001,29500000,500000,0.449012,0.99845,202,True,True,42,199.0435919495714,1.0148530682222496,1.0148530682222496,NA,SA01-Library-5-5
1,29500001,30000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-5-5
1,30000001,30500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-5-5
1,30500001,31000000,500000,0.481586,0.990276,211,True,True,42,213.56435779012236,0.9879925760241208,0.9879925760241208,NA,SA01-Library-5-5
1,31000001,31500000,500000,0.479274,0.995912,211,True,True,42,212.5278841497565,0.9928109002925947,0.9928109002925947,NA,SA01-Library-5-5
1,31500001,32000000,500000,0.46007,0.998933,214,True,True,42,203.95315911977434,1.04926053081789,1.04926053081789,NA,SA01-Library-5-5
1,32000001,32500000,500000,0.488656,0.998856,214,True,True,42,216.7393833557808,0.9873609340703712,0.9873609340703712,NA,SA01-Library-5-5
1,32500001,33000000,500000,0.475456,0.999334,211,True,True,42,210.8182200794961,1.000862259061078,1.000862259061078,NA,SA01-Library-5-5
1,33000001,33500000,500000,0.469764,0.997896,221,True,True,42,208.27391134477614,1.0611026535827481,1.0611026535827481,NA,SA01-Library-5-5
1,33500001,34000000,500000,0.465568,0.994841,227,True,True,42,206.40177100974543,1.099796764773312,1.099796764773312,NA,SA01-Library-5-5
1,34000001,34500000,500000,0.452504,0.995746,221,True,True,42,200.59177802461582,1.1017400721822195,1.1017400721822195,NA,SA01-Library-5-5
1,34500001,35000000,500000,0.439524,0.989484,209,True,True,42,194.84733723701342,1.0726346223852739,1.0726346223852739,NA,SA01-Library-5-5
1,35000001,35500000,500000,0.452928,0.988414,244,True,True,42,200.7798978625064,1.215261102319569,1.215261102319569,NA,SA01-Library-5-5
1,35500001,36000000,500000,0.413266,0.997992,179,True,True,42,183.31250399856,0.9764745780866433,0.9764745780866433,NA,SA01-Library-5-5
1,36000001,36500000,500000,0.434636,0.999594,172,True,True,42,192.69138379577748,0.8926190502751951,0.8926190502751951,NA,SA01-Library-5-5
1,36500001,37000000,500000,0.486274,0.999791,229,True,True,42,215.66873334923991,1.0618136270553984,1.0618136270553984,NA,SA01-Library-5-5
1,37000001,37500000,500000,0.48945,0.998553,246,True,True,42,217.09647701336158,1.13313676658539,1.13313676658539,NA,SA01-Library-5-5
1,37500001,38000000,500000,0.47098,0.996122,194,True,True,42,208.8170061341519,0.9290431061700363,0.9290431061700363,NA,SA01-Library-5-5
1,38000001,38500000,500000,0.475414,0.998645,211,True,True,42,210.79942640050427,1.0009514902527044,1.0009514902527044,NA,SA01-Library-5-5
1,38500001,39000000,500000,0.45753,0.99888,211,True,True,42,202.82363708181742,1.040312672801959,1.040312672801959,NA,SA01-Library-5-5
1,39000001,39500000,500000,0.44863,0.997265,210,True,True,42,198.87435481414582,1.0559430862579111,1.0559430862579111,NA,SA01-Library-5-5
1,39500001,40000000,500000,0.439456,0.998169,220,True,True,42,194.81731709506204,1.1292630618285846,1.1292630618285846,NA,SA01-Library-5-5
1,40000001,40500000,500000,0.474774,0.99749,193,True,True,42,210.51308293407627,0.9168076269180827,0.9168076269180827,NA,SA01-Library-5-5
1,40500001,41000000,500000,0.424226,0.991994,174,True,True,42,188.1131202837347,0.9249753538591694,0.9249753538591694,NA,SA01-Library-5-5
1,41000001,41500000,500000,0.469254,0.999377,186,True,True,42,208.0462065192136,0.894032162911956,0.894032162911956,NA,SA01-Library-5-5
1,41500001,42000000,500000,0.459646,0.997271,219,True,True,42,203.76453415609282,1.0747699588989128,1.0747699588989128,NA,SA01-Library-5-5
1,42000001,42500000,500000,0.458744,0.993945,167,True,True,42,203.3633609928963,0.8211902044923102,0.8211902044923102,NA,SA01-Library-5-5
1,42500001,43000000,500000,0.410184,0.992973,194,True,True,42,181.96615916129323,1.0661323011606794,1.0661323011606794,NA,SA01-Library-5-5
1,43000001,43500000,500000,0.444082,0.998365,221,True,True,42,196.8613282798478,1.1226176412151294,1.1226176412151294,NA,SA01-Library-5-5
1,43500001,44000000,500000,0.46556,0.994952,208,True,True,42,206.39820443376817,1.007760704947149,1.007760704947149,NA,SA01-Library-5-5
1,44000001,44500000,500000,0.489678,0.999805,216,True,True,42,217.19903719571295,0.9944795464510622,0.9944795464510622,NA,SA01-Library-5-5
1,44500001,45000000,500000,0.448976,0.999575,219,True,True,42,199.0276418612866,1.1003496697842263,1.1003496697842263,NA,SA01-Library-5-5
1,45000001,45500000,500000,0.4763,0.998335,237,True,True,42,211.19594590126326,1.1221806317759548,1.1221806317759548,NA,SA01-Library-5-5
1,45500001,46000000,500000,0.426884,0.991461,171,True,True,42,189.28037625918057,0.9034217037156068,0.9034217037156068,NA,SA01-Library-5-5
1,46000001,46500000,500000,0.42514,0.992621,183,True,True,42,188.51436881273213,0.970748283818036,0.970748283818036,NA,SA01-Library-5-5
1,46500001,47000000,500000,0.477598,0.994435,216,True,True,42,211.77708787994078,1.0199403635319286,1.0199403635319286,NA,SA01-Library-5-5
1,47000001,47500000,500000,0.432612,0.993806,191,True,True,42,191.7998235615655,0.9958299046020302,0.9958299046020302,NA,SA01-Library-5-5
1,47500001,48000000,500000,0.44435,0.995963,203,True,True,42,196.9798542291491,1.030562240968295,1.030562240968295,NA,SA01-Library-5-5
1,48000001,48500000,500000,0.47836,0.998098,216,True,True,42,212.11838227279756,1.0182992991253839,1.0182992991253839,NA,SA01-Library-5-5
1,48500001,49000000,500000,0.40629,0.98244,175,True,True,42,180.2673648172228,0.9707802639564653,0.9707802639564653,NA,SA01-Library-5-5
1,49000001,49500000,500000,0.42157,0.994978,197,True,True,42,186.947919759231,1.0537694147852246,1.0537694147852246,NA,SA01-Library-5-5
1,49500001,50000000,500000,0.378352,0.987045,130,True,True,42,168.1533205033051,0.773103972082697,0.773103972082697,NA,SA01-Library-5-5
1,50000001,50500000,500000,0.371538,0.98492,167,True,True,42,165.21848894290767,1.0107827584460474,1.0107827584460474,NA,SA01-Library-5-5
1,50500001,51000000,500000,0.418322,0.998959,194,True,True,42,185.52460522475133,1.045683400134345,1.045683400134345,NA,SA01-Library-5-5
1,51000001,51500000,500000,0.382956,0.994276,189,True,True,42,170.14067590966516,1.1108454753074335,1.1108454753074335,NA,SA01-Library-5-5
1,51500001,52000000,500000,0.412344,0.997733,191,True,True,42,182.90957023514474,1.044231855962782,1.044231855962782,NA,SA01-Library-5-5
1,52000001,52500000,500000,0.413904,0.998198,204,True,True,42,183.59140668408205,1.1111631186041098,1.1111631186041098,NA,SA01-Library-5-5
1,52500001,53000000,500000,0.41308,0.997076,183,True,True,42,183.23120659398614,0.9987381702151945,0.9987381702151945,NA,SA01-Library-5-5
1,53000001,53500000,500000,0.431396,0.997921,199,True,True,42,191.26451122645892,1.0404439314117306,1.0404439314117306,NA,SA01-Library-5-5
1,53500001,54000000,500000,0.492008,0.998528,214,True,True,42,218.24762738332953,0.980537578189251,0.980537578189251,NA,SA01-Library-5-5
1,54000001,54500000,500000,0.459268,0.999284,217,True,True,42,203.59639850573635,1.0658341777783755,1.0658341777783755,NA,SA01-Library-5-5
1,54500001,55000000,500000,0.487852,0.998269,206,True,True,42,216.37789945301438,0.9520380802325521,0.9520380802325521,NA,SA01-Library-5-5
1,55000001,55500000,500000,0.48352,0.997482,231,True,True,42,214.43205825908896,1.0772642946927866,1.0772642946927866,NA,SA01-Library-5-5
1,55500001,56000000,500000,0.41857,0.997849,175,True,True,42,185.6332198981479,0.9427191970058911,0.9427191970058911,NA,SA01-Library-5-5
1,56000001,56500000,500000,0.399154,0.997716,166,True,True,42,177.16078198779292,0.9370019602387963,0.9370019602387963,NA,SA01-Library-5-5
1,56500001,57000000,500000,0.40812,0.990909,179,True,True,42,181.06540460751728,0.9885930467391365,0.9885930467391365,NA,SA01-Library-5-5
1,57000001,57500000,500000,0.402878,0.998922,170,True,True,42,178.78092662010914,0.9508844327741532,0.9508844327741532,NA,SA01-Library-5-5
1,57500001,58000000,500000,0.405918,0.998621,178,True,True,42,180.10520865467018,0.988311228362603,0.988311228362603,NA,SA01-Library-5-5
1,58000001,58500000,500000,0.4045,0.998451,170,True,True,42,179.48730895707575,0.9471421739386341,0.9471421739386341,NA,SA01-Library-5-5
1,58500001,59000000,500000,0.413974,0.978084,173,True,True,42,183.62201142568483,0.9421528424440349,0.9421528424440349,NA,SA01-Library-5-5
1,59000001,59500000,500000,0.422352,0.99495,177,True,True,42,187.29086485729502,0.9450541014633251,0.9450541014633251,NA,SA01-Library-5-5
1,59500001,60000000,500000,0.407466,0.994132,185,True,True,42,180.78013935623147,1.0233425013322575,1.0233425013322575,NA,SA01-Library-5-5
1,60000001,60500000,500000,0.39498,0.991859,206,True,True,42,175.34761212622806,1.174809268869348,1.174809268869348,NA,SA01-Library-5-5
1,60500001,61000000,500000,0.37483,0.988528,166,True,True,42,166.63540650373227,0.9961868457786729,0.9961868457786729,NA,SA01-Library-5-5
1,61000001,61500000,500000,0.399528,0.99414,181,True,True,42,177.32338804280238,1.0207339370050281,1.0207339370050281,NA,SA01-Library-5-5
1,61500001,62000000,500000,0.395642,0.999885,177,True,True,42,175.63498852182403,1.007771865330844,1.007771865330844,NA,SA01-Library-5-5
1,62000001,62500000,500000,0.402272,0.997222,179,True,True,42,178.5171257292264,1.0027049184709933,1.0027049184709933,NA,SA01-Library-5-5
1,62500001,63000000,500000,0.430326,0.999605,211,True,True,42,190.79367559590864,1.10590667820084,1.10590667820084,NA,SA01-Library-5-5
1,63000001,63500000,500000,0.385316,0.995687,167,True,True,42,171.16076054021698,0.9756909204709958,0.9756909204709958,NA,SA01-Library-5-5
1,63500001,64000000,500000,0.392878,0.992088,194,True,True,42,174.43561152256265,1.1121582244971049,1.1121582244971049,NA,SA01-Library-5-5
1,64000001,64500000,500000,0.412872,0.997637,192,True,True,42,183.14030020244277,1.0483765713377324,1.0483765713377324,NA,SA01-Library-5-5
1,64500001,65000000,500000,0.408236,0.992826,180,True,True,42,181.11600956345478,0.9938381506629662,0.9938381506629662,NA,SA01-Library-5-5
1,65000001,65500000,500000,0.4055,0.998483,151,True,True,42,179.9230284651063,0.8392477677157621,0.8392477677157621,NA,SA01-Library-5-5
1,65500001,66000000,500000,0.409854,0.994359,180,True,True,42,181.82209544648725,0.9899786907525575,0.9899786907525575,NA,SA01-Library-5-5
1,66000001,66500000,500000,0.371378,0.982608,174,True,True,42,165.14966902719806,1.0535897590648178,1.0535897590648178,NA,SA01-Library-5-5
1,66500001,67000000,500000,0.383796,0.992125,172,True,True,42,170.50365039037837,1.008776056150092,1.008776056150092,NA,SA01-Library-5-5
1,67000001,67500000,500000,0.372432,0.994586,179,True,True,42,165.60309881097345,1.0808976479620007,1.0808976479620007,NA,SA01-Library-5-5
1,67500001,68000000,500000,0.406774,0.988319,201,True,True,42,180.47837674437577,1.113706825304011,1.113706825304011,NA,SA01-Library-5-5
1,68000001,68500000,500000,0.412032,0.996549,192,True,True,42,182.7732516582908,1.0504819400978833,1.0504819400978833,NA,SA01-Library-5-5
1,68500001,69000000,500000,0.396932,0.998536,163,True,True,42,176.1951918167283,0.9251103751431908,0.9251103751431908,NA,SA01-Library-5-5
1,69000001,69500000,500000,0.373348,0.983537,185,True,True,42,165.99731163093753,1.1144758802558876,1.1144758802558876,NA,SA01-Library-5-5
1,69500001,70000000,500000,0.369204,0.990829,154,True,True,42,164.21500162110803,0.9377949546614686,0.9377949546614686,NA,SA01-Library-5-5
1,70000001,70500000,500000,0.353898,0.989137,136,True,True,42,157.65681044611665,0.8626332069966718,0.8626332069966718,NA,SA01-Library-5-5
1,70500001,71000000,500000,0.376878,0.997051,144,True,True,42,167.51780318808136,0.8596101265626278,0.8596101265626278,NA,SA01-Library-5-5
1,71000001,71500000,500000,0.377052,0.99276,153,True,True,42,167.59280468372697,0.9129270214716807,0.9129270214716807,NA,SA01-Library-5-5
1,71500001,72000000,500000,0.368094,0.986446,182,True,True,42,163.73808355791485,1.111531270216839,1.111531270216839,NA,SA01-Library-5-5
1,72000001,72500000,500000,0.353606,0.989156,159,True,True,42,157.53207651663604,1.009318251341713,1.009318251341713,NA,SA01-Library-5-5
1,72500001,73000000,500000,0.344518,0.998939,157,True,True,42,153.65705630805294,1.0217558748831235,1.0217558748831235,NA,SA01-Library-5-5
1,73000001,73500000,500000,0.350444,0.995263,159,True,True,42,156.1822727363435,1.0180412745588177,1.0180412745588177,NA,SA01-Library-5-5
1,73500001,74000000,500000,0.349042,0.995547,156,True,True,42,155.5843165639371,1.0026717566734438,1.0026717566734438,NA,SA01-Library-5-5
1,74000001,74500000,500000,0.357042,0.999693,160,True,True,42,159.00073703209168,1.0062846436221653,1.0062846436221653,NA,SA01-Library-5-5
1,74500001,75000000,500000,0.356602,0.98954,161,True,True,42,158.8125564732159,1.013773744188502,1.013773744188502,NA,SA01-Library-5-5
1,75000001,75500000,500000,0.37175,0.995147,192,True,True,42,165.30968190875,1.16145647238002,1.16145647238002,NA,SA01-Library-5-5
1,75500001,76000000,500000,0.374126,0.985104,149,True,True,42,166.33224422993518,0.8957974485934588,0.8957974485934588,NA,SA01-Library-5-5
1,76000001,76500000,500000,0.380542,0.991098,160,True,True,42,169.09821153694546,0.946195696251006,0.946195696251006,NA,SA01-Library-5-5
1,76500001,77000000,500000,0.389622,0.996921,168,True,True,42,173.02437674639944,0.9709614515545192,0.9709614515545192,NA,SA01-Library-5-5
1,77000001,77500000,500000,0.386936,0.991008,167,True,True,42,171.8615258774691,0.9717125409387137,0.9717125409387137,NA,SA01-Library-5-5
1,77500001,78000000,500000,0.382958,0.996847,163,True,True,42,170.1415399948351,0.9580258883571178,0.9580258883571178,NA,SA01-Library-5-5
1,78000001,78500000,500000,0.388162,0.995439,162,True,True,42,172.39214917443235,0.939717967296079,0.939717967296079,NA,SA01-Library-5-5
1,78500001,79000000,500000,0.384694,0.992357,168,True,True,42,170.89181756447493,0.9830780805910506,0.9830780805910506,NA,SA01-Library-5-5
1,79000001,79500000,500000,0.360244,0.990576,144,True,True,42,160.37115090529826,0.8979171078284167,0.8979171078284167,NA,SA01-Library-5-5
1,79500001,80000000,500000,0.35694,0.994438,163,True,True,42,158.95711048166334,1.025433838763715,1.025433838763715,NA,SA01-Library-5-5
1,80000001,80500000,500000,0.355616,0.993634,166,True,True,42,158.39097821630605,1.048039489807953,1.048039489807953,NA,SA01-Library-5-5
1,80500001,81000000,500000,0.35124,0.992152,148,True,True,42,156.52191446079615,0.9455544963773707,0.9455544963773707,NA,SA01-Library-5-5
1,81000001,81500000,500000,0.351246,0.986116,162,True,True,42,156.5244749756343,1.0349819095398216,1.0349819095398216,NA,SA01-Library-5-5
1,81500001,82000000,500000,0.368816,0.99803,166,True,True,42,164.0482717626471,1.0118972800894652,1.0118972800894652,NA,SA01-Library-5-5
1,82000001,82500000,500000,0.364988,0.998756,124,True,True,42,162.404664451875,0.7635248680726447,0.7635248680726447,NA,SA01-Library-5-5
1,82500001,83000000,500000,0.371044,0.988183,173,True,True,42,165.00602121438453,1.0484465883534593,1.0484465883534593,NA,SA01-Library-5-5
1,83000001,83500000,500000,0.36098,0.995969,190,True,True,42,160.68639095598354,1.1824274530631924,1.1824274530631924,NA,SA01-Library-5-5
1,83500001,84000000,500000,0.367092,0.933842,177,True,True,42,163.30774483361597,1.0838432689174309,1.0838432689174309,NA,SA01-Library-5-5
1,84000001,84500000,500000,0.3813,0.996867,171,True,True,42,169.425442385371,1.0092935133735554,1.0092935133735554,NA,SA01-Library-5-5
1,84500001,85000000,500000,0.374536,0.98507,173,True,True,42,166.5087917507157,1.0389841772379351,1.0389841772379351,NA,SA01-Library-5-5
1,85000001,85500000,500000,0.403988,0.99939,169,True,True,42,179.2642851352192,0.9427421634628623,0.9427421634628623,NA,SA01-Library-5-5
1,85500001,86000000,500000,0.395116,0.996336,157,True,True,42,175.4066442109402,0.8950630160348729,0.8950630160348729,NA,SA01-Library-5-5
1,86000001,86500000,500000,0.377086,0.974024,159,True,True,42,167.6074607382223,0.9486451217606245,0.9486451217606245,NA,SA01-Library-5-5
1,86500001,87000000,500000,0.378056,0.990248,176,True,True,42,168.02567057668614,1.0474589947830288,1.0474589947830288,NA,SA01-Library-5-5
1,87000001,87500000,500000,0.38553,0.984248,181,True,True,42,171.25330568137178,1.0569139046971894,1.0569139046971894,NA,SA01-Library-5-5
1,87500001,88000000,500000,0.403886,0.999267,186,True,True,42,179.21985983159794,1.03783141095397,1.03783141095397,NA,SA01-Library-5-5
1,88000001,88500000,500000,0.380748,0.998117,192,True,True,42,169.18713286402576,1.1348380739704877,1.1348380739704877,NA,SA01-Library-5-5
1,88500001,89000000,500000,0.373594,0.994112,173,True,True,42,166.1032048537519,1.0415211443531176,1.0415211443531176,NA,SA01-Library-5-5
1,89000001,89500000,500000,0.38298,0.999074,163,True,True,42,170.15104497574157,0.9579723710967447,0.9579723710967447,NA,SA01-Library-5-5
1,89500001,90000000,500000,0.390624,0.990267,178,True,True,42,173.45848114499742,1.02618216662007,1.02618216662007,NA,SA01-Library-5-5
1,90000001,90500000,500000,0.40092,0.988575,172,True,True,42,177.92880063411766,0.9666788029088709,0.9666788029088709,NA,SA01-Library-5-5
1,90500001,91000000,500000,0.38393,0.990753,176,True,True,42,170.56156434778205,1.0318854700530815,1.0318854700530815,NA,SA01-Library-5-5
1,91000001,91500000,500000,0.38992,0.997677,181,True,True,42,173.15346415000994,1.0453155002616192,1.0453155002616192,NA,SA01-Library-5-5
1,91500001,92000000,500000,0.395064,0.983632,178,True,True,42,175.3840727554206,1.0149154207875388,1.0149154207875388,NA,SA01-Library-5-5
1,92000001,92500000,500000,0.421956,0.997822,195,True,True,42,187.1171868159565,1.0421276811509401,1.0421276811509401,NA,SA01-Library-5-5
1,92500001,93000000,500000,0.394204,0.996067,166,True,True,42,175.01084102141098,0.9485126694505251,0.9485126694505251,NA,SA01-Library-5-5
1,93000001,93500000,500000,0.393194,0.99519,189,True,True,42,174.5726682531781,1.0826437029987896,1.0826437029987896,NA,SA01-Library-5-5
1,93500001,94000000,500000,0.384482,0.993513,184,True,True,42,170.80016685932725,1.0772823199379207,1.0772823199379207,NA,SA01-Library-5-5
1,94000001,94500000,500000,0.432008,0.990933,176,True,True,42,191.533897459945,0.9188973979752406,0.9188973979752406,NA,SA01-Library-5-5
1,94500001,95000000,500000,0.404182,0.995383,165,True,True,42,179.3487851098959,0.9199950805292397,0.9199950805292397,NA,SA01-Library-5-5
1,95000001,95500000,500000,0.425272,0.999509,206,True,True,42,188.5723286936469,1.0924190278981278,1.0924190278981278,NA,SA01-Library-5-5
1,95500001,96000000,500000,0.392104,0.99453,184,True,True,42,174.09997964144802,1.0568639949237253,1.0568639949237253,NA,SA01-Library-5-5
1,96000001,96500000,500000,0.369776,0.99986,173,True,True,42,164.4608450459834,1.0519221152708358,1.0519221152708358,NA,SA01-Library-5-5
1,96500001,97000000,500000,0.374178,0.986689,157,True,True,42,166.35463407017667,0.9437669162481496,0.9437669162481496,NA,SA01-Library-5-5
1,97000001,97500000,500000,0.37358,0.991894,183,True,True,42,166.09717813928282,1.1017646539819184,1.1017646539819184,NA,SA01-Library-5-5
1,97500001,98000000,500000,0.359166,0.991743,169,True,True,42,159.90959012142838,1.0568471839097877,1.0568471839097877,NA,SA01-Library-5-5
1,98000001,98500000,500000,0.343234,0.997254,167,True,True,42,153.11068399657051,1.0907142182431933,1.0907142182431933,NA,SA01-Library-5-5
1,98500001,99000000,500000,0.362604,0.995949,202,True,True,42,161.38229463613828,1.2516862550222174,1.2516862550222174,NA,SA01-Library-5-5
