chr,start,end,width,gc,map,reads,valid,ideal,modal_quantile,modal_curve,cor_gc,copy,cor_map,cell_id
1,10500001,11000000,500000,0.511386,0.999463,231,True,True,42,228.3484555108963,1.0116118345673557,1.0116118345673557,NA,SA01-Library-6-6
1,11000001,11500000,500000,0.480212,0.996129,224,True,True,42,213.61112706241974,1.0486345120708271,1.0486345120708271,NA,SA01-Library-6-6
1,11500001,12000000,500000,0.519874,0.9993,239,True,True,42,232.41388561825204,1.0283378695908294,1.0283378695908294,NA,SA01-Library-6-6
1,12000001,12500000,500000,0.476294,0.998406,200,True,True,42,211.78046971144758,0.9443741449459502,0.9443741449459502,NA,SA01-Library-6-6
1,12500001,13000000,500000,0.462062,0.982103,216,True,True,42,205.17116561096728,1.052779513908722,1.052779513908722,NA,SA01-Library-6-6
1,13000001,13500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-6-6
1,13500001,14000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-6-6
1,14000001,14500000,500000,0.4314,0.996742,202,True,True,42,191.1476134390874,1.0567748995954422,1.0567748995954422,NA,SA01-Library-6-6
1,14500001,15000000,500000,0.431124,0.996247,197,True,True,42,191.02272091068085,1.031290932622167,1.031290932622167,NA,SA01-Library-6-6
1,15000001,15500000,500000,0.494934,0.999853,186,True,True,42,220.532896595579,0.8434115856243133,0.8434115856243133,NA,SA01-Library-6-6
1,15500001,16000000,500000,0.472726,0.998952,216,True,True,42,210.11753470751623,1.0279960703930406,1.0279960703930406,NA,SA01-Library-6-6
1,16000001,16500000,500000,0.513082,0.997441,247,True,True,42,229.15896931122518,1.0778543852872047,1.0778543852872047,NA,SA01-Library-6-6
1,16500001,17000000,500000,0.479312,0.985594,220,True,True,42,213.1901827070449,1.031942452539256,1.031942452539256,NA,SA01-Library-6-6
1,17000001,17500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-6-6
1,17500001,18000000,500000,0.513392,0.999589,214,True,True,42,229.3072149601136,0.9332458206220149,0.9332458206220149,NA,SA01-Library-6-6
1,18000001,18500000,500000,0.494528,0.999523,209,True,True,42,220.34109839485336,0.9485293552702093,0.9485293552702093,NA,SA01-Library-6-6
1,18500001,19000000,500000,0.488698,0.999556,222,True,True,42,217.59265136654017,1.0202550435677882,1.0202550435677882,NA,SA01-Library-6-6
1,19000001,19500000,500000,0.49686,0.999692,208,True,True,42,221.4434611520252,0.9392916770624534,0.9392916770624534,NA,SA01-Library-6-6
1,19500001,20000000,500000,0.477782,0.998335,225,True,True,42,212.47516016190534,1.0589473133167697,1.0589473133167697,NA,SA01-Library-6-6
1,20000001,20500000,500000,0.462494,0.999567,216,True,True,42,205.37085069083656,1.0517558809997065,1.0517558809997065,NA,SA01-Library-6-6
1,20500001,21000000,500000,0.485118,0.99975,224,True,True,42,215.91020701806576,1.037468321176948,1.037468321176948,NA,SA01-Library-6-6
1,21000001,21500000,500000,0.41547,0.995106,201,True,True,42,183.97823621776053,1.0925205292331,1.0925205292331,NA,SA01-Library-6-6
1,21500001,22000000,500000,0.505598,0.997961,221,True,True,42,225.5891769203468,0.979656927770222,0.979656927770222,NA,SA01-Library-6-6
1,22000001,22500000,500000,0.48992,0.992288,226,True,True,42,218.16785817560523,1.0358996136731131,1.0358996136731131,NA,SA01-Library-6-6
1,22500001,23000000,500000,0.493016,0.999995,249,True,True,42,219.6272700789106,1.1337389929335093,1.1337389929335093,NA,SA01-Library-6-6
1,23000001,23500000,500000,0.47373,0.998816,197,True,True,42,210.58506464323136,0.9354889452096383,0.9354889452096383,NA,SA01-Library-6-6
1,23500001,24000000,500000,0.472092,0.999129,209,True,True,42,209.82246446591742,0.9960801887061477,0.9960801887061477,NA,SA01-Library-6-6
1,24000001,24500000,500000,0.473276,0.917174,187,True,True,42,210.37361255844772,0.8888947512276338,0.8888947512276338,NA,SA01-Library-6-6
1,24500001,25000000,500000,0.456138,0.999192,204,True,True,42,202.43879439712677,1.007711988245744,1.007711988245744,NA,SA01-Library-6-6
1,25000001,25500000,500000,0.482684,0.99398,242,True,True,42,214.7686276699053,1.126793995126461,1.126793995126461,NA,SA01-Library-6-6
1,25500001,26000000,500000,0.465824,0.98842,202,True,True,42,206.91205379091983,0.9762601854221439,0.9762601854221439,NA,SA01-Library-6-6
1,26000001,26500000,500000,0.487938,0.999261,232,True,True,42,217.23514841821782,1.0679671392465326,1.0679671392465326,NA,SA01-Library-6-6
1,26500001,27000000,500000,0.48615,0.997855,206,True,True,42,216.3947899136308,0.9519637699328175,0.9519637699328175,NA,SA01-Library-6-6
1,27000001,27500000,500000,0.492838,0.996179,218,True,True,42,219.54328189469803,0.9929704890927237,0.9929704890927237,NA,SA01-Library-6-6
1,27500001,28000000,500000,0.498338,0.998121,207,True,True,42,222.14301126282282,0.9318321509340362,0.9318321509340362,NA,SA01-Library-6-6
1,28000001,28500000,500000,0.444136,0.99659,175,True,True,42,196.93675033708914,0.8886101740810649,0.8886101740810649,NA,SA01-Library-6-6
1,28500001,29000000,500000,0.460588,0.998864,210,True,True,42,204.490273162128,1.0269437110757031,1.0269437110757031,NA,SA01-Library-6-6
1,29000001,29500000,500000,0.449012,0.99845,210,True,True,42,199.16659446657633,1.0543936876685498,1.0543936876685498,NA,SA01-Library-6-6
1,29500001,30000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-6-6
1,30000001,30500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-6-6
1,30500001,31000000,500000,0.481586,0.990276,248,True,True,42,214.25425860560023,1.1575032469087068,1.1575032469087068,NA,SA01-Library-6-6
1,31000001,31500000,500000,0.479274,0.995912,211,True,True,42,213.1724150888755,0.9898091172445094,0.9898091172445094,NA,SA01-Library-6-6
1,31500001,32000000,500000,0.46007,0.998933,183,True,True,42,204.25115250628932,0.8959557767702929,0.8959557767702929,NA,SA01-Library-6-6
1,32000001,32500000,500000,0.488656,0.998856,178,True,True,42,217.57288989707212,0.8181166324729474,0.8181166324729474,NA,SA01-Library-6-6
1,32500001,33000000,500000,0.475456,0.999334,197,True,True,42,211.3895450474059,0.9319287761171967,0.9319287761171967,NA,SA01-Library-6-6
1,33000001,33500000,500000,0.469764,0.997896,208,True,True,42,208.74006989872294,0.9964545863231625,0.9964545863231625,NA,SA01-Library-6-6
1,33500001,34000000,500000,0.465568,0.994841,203,True,True,42,206.79344753993414,0.9816558619962967,0.9816558619962967,NA,SA01-Library-6-6
1,34000001,34500000,500000,0.452504,0.995746,200,True,True,42,200.76810240935094,0.9961741810569846,0.9961741810569846,NA,SA01-Library-6-6
1,34500001,35000000,500000,0.439524,0.989484,183,True,True,42,194.8344961678336,0.9392587226563863,0.9392587226563863,NA,SA01-Library-6-6
1,35000001,35500000,500000,0.452928,0.988414,203,True,True,42,200.9628184275918,1.0101371068954341,1.0101371068954341,NA,SA01-Library-6-6
1,35500001,36000000,500000,0.413266,0.997992,183,True,True,42,182.99258056980844,1.0000405449782088,1.0000405449782088,NA,SA01-Library-6-6
1,36000001,36500000,500000,0.434636,0.999594,197,True,True,42,192.61371476011138,1.0227724450740772,1.0227724450740772,NA,SA01-Library-6-6
1,36500001,37000000,500000,0.486274,0.999791,190,True,True,42,216.45303746241564,0.8777885597146731,0.8777885597146731,NA,SA01-Library-6-6
1,37000001,37500000,500000,0.48945,0.998553,220,True,True,42,217.94656937835185,1.0094217157329208,1.0094217157329208,NA,SA01-Library-6-6
1,37500001,38000000,500000,0.47098,0.996122,212,True,True,42,209.30523239602925,1.012874821967527,1.012874821967527,NA,SA01-Library-6-6
1,38000001,38500000,500000,0.475414,0.998645,199,True,True,42,211.36995795873972,0.9414772180578548,0.9414772180578548,NA,SA01-Library-6-6
1,38500001,39000000,500000,0.45753,0.99888,197,True,True,42,203.07984806220753,0.9700617854493118,0.9700617854493118,NA,SA01-Library-6-6
1,39000001,39500000,500000,0.44863,0.997265,224,True,True,42,198.9916328718865,1.1256754707079277,1.1256754707079277,NA,SA01-Library-6-6
1,39500001,40000000,500000,0.439456,0.998169,219,True,True,42,194.80355011686058,1.1242094914010767,1.1242094914010767,NA,SA01-Library-6-6
1,40000001,40500000,500000,0.474774,0.99749,220,True,True,42,211.0715564636244,1.0423005528834213,1.0423005528834213,NA,SA01-Library-6-6
1,40500001,41000000,500000,0.424226,0.991994,189,True,True,42,187.90907072933805,1.0058056232539903,1.0058056232539903,NA,SA01-Library-6-6
1,41000001,41500000,500000,0.469254,0.999377,218,True,True,42,208.50317428480685,1.0455476313383165,1.0455476313383165,NA,SA01-Library-6-6
1,41500001,42000000,500000,0.459646,0.997271,203,True,True,42,204.0554870174982,0.9948274509403039,0.9948274509403039,NA,SA01-Library-6-6
1,42000001,42500000,500000,0.458744,0.993945,202,True,True,42,203.63942388490688,0.9919493786928338,0.9919493786928338,NA,SA01-Library-6-6
1,42500001,43000000,500000,0.410184,0.992973,164,True,True,42,181.61682665417405,0.9030000304557729,0.9030000304557729,NA,SA01-Library-6-6
1,43000001,43500000,500000,0.444082,0.998365,196,True,True,42,196.91209732636483,0.995367997503713,0.995367997503713,NA,SA01-Library-6-6
1,43500001,44000000,500000,0.46556,0.994952,194,True,True,42,206.78974142569123,0.9381509869033462,0.9381509869033462,NA,SA01-Library-6-6
1,44000001,44500000,500000,0.489678,0.999805,221,True,True,42,218.05390933638301,1.013510836254131,1.013510836254131,NA,SA01-Library-6-6
1,44500001,45000000,500000,0.448976,0.999575,201,True,True,42,199.15010398658816,1.0092889532889042,1.0092889532889042,NA,SA01-Library-6-6
1,45000001,45500000,500000,0.4763,0.998335,219,True,True,42,211.78326948861084,1.0340760180387019,1.0340760180387019,NA,SA01-Library-6-6
1,45500001,46000000,500000,0.426884,0.991461,182,True,True,42,189.10708389501576,0.9624176749562628,0.9624176749562628,NA,SA01-Library-6-6
1,46000001,46500000,500000,0.42514,0.992621,176,True,True,42,188.32077870944613,0.9345755747513372,0.9345755747513372,NA,SA01-Library-6-6
1,46500001,47000000,500000,0.477598,0.994435,212,True,True,42,212.38921996430895,0.9981674212826134,0.9981674212826134,NA,SA01-Library-6-6
1,47000001,47500000,500000,0.432612,0.993806,195,True,True,42,191.6963372717376,1.017233833339128,1.017233833339128,NA,SA01-Library-6-6
1,47500001,48000000,500000,0.44435,0.995963,233,True,True,42,197.03445829664707,1.1825342735188211,1.1825342735188211,NA,SA01-Library-6-6
1,48000001,48500000,500000,0.47836,0.998098,226,True,True,42,212.74519352587146,1.062303670670316,1.062303670670316,NA,SA01-Library-6-6
1,48500001,49000000,500000,0.40629,0.98244,178,True,True,42,179.88286795823743,0.9895328111030864,0.9895328111030864,NA,SA01-Library-6-6
1,49000001,49500000,500000,0.42157,0.994978,162,True,True,42,186.71417166696597,0.8676363371546988,0.8676363371546988,NA,SA01-Library-6-6
1,49500001,50000000,500000,0.378352,0.987045,148,True,True,42,167.58177997279353,0.8831509011542151,0.8831509011542151,NA,SA01-Library-6-6
1,50000001,50500000,500000,0.371538,0.98492,160,True,True,42,164.61870244359244,0.9719430272804206,0.9719430272804206,NA,SA01-Library-6-6
1,50500001,51000000,500000,0.418322,0.998959,204,True,True,42,185.25594595234793,1.1011792304494965,1.1011792304494965,NA,SA01-Library-6-6
1,51000001,51500000,500000,0.382956,0.994276,169,True,True,42,169.5920770922254,0.9965088163175015,0.9965088163175015,NA,SA01-Library-6-6
1,51500001,52000000,500000,0.412344,0.997733,173,True,True,42,182.58070277955792,0.9475262027492284,0.9475262027492284,NA,SA01-Library-6-6
1,52000001,52500000,500000,0.413904,0.998198,173,True,True,42,183.2777453103978,0.9439225679419425,0.9439225679419425,NA,SA01-Library-6-6
1,52500001,53000000,500000,0.41308,0.997076,182,True,True,42,182.9094687950476,0.9950277653691803,0.9950277653691803,NA,SA01-Library-6-6
1,53000001,53500000,500000,0.431396,0.997921,185,True,True,42,191.14580323187695,0.9678475638598167,0.9678475638598167,NA,SA01-Library-6-6
1,53500001,54000000,500000,0.492008,0.998528,214,True,True,42,219.15178275843823,0.976492170432778,0.976492170432778,NA,SA01-Library-6-6
1,54000001,54500000,500000,0.459268,0.999284,200,True,True,42,203.88109691441724,0.9809639197887658,0.9809639197887658,NA,SA01-Library-6-6
1,54500001,55000000,500000,0.487852,0.998269,194,True,True,42,217.19470554325625,0.8932077764730005,0.8932077764730005,NA,SA01-Library-6-6
1,55000001,55500000,500000,0.48352,0.997482,226,True,True,42,215.1605136891128,1.0503786039781875,1.0503786039781875,NA,SA01-Library-6-6
1,55500001,56000000,500000,0.41857,0.997849,186,True,True,42,185.36717167222466,1.00341391802047,1.00341391802047,NA,SA01-Library-6-6
1,56000001,56500000,500000,0.399154,0.997716,166,True,True,42,176.7176190119181,0.9393517235471848,0.9393517235471848,NA,SA01-Library-6-6
1,56500001,57000000,500000,0.40812,0.990909,195,True,True,42,180.69715625017594,1.0791536737303253,1.0791536737303253,NA,SA01-Library-6-6
1,57000001,57500000,500000,0.402878,0.998922,193,True,True,42,178.36744697190488,1.0820360064378785,1.0820360064378785,NA,SA01-Library-6-6
1,57500001,58000000,500000,0.405918,0.998621,190,True,True,42,179.71746892021656,1.0572149782743059,1.0572149782743059,NA,SA01-Library-6-6
1,58000001,58500000,500000,0.4045,0.998451,196,True,True,42,179.08739416238316,1.094437723641686,1.094437723641686,NA,SA01-Library-6-6
1,58500001,59000000,500000,0.413974,0.978084,183,True,True,42,183.30904074743262,0.9983140998055932,0.9983140998055932,NA,SA01-Library-6-6
1,59000001,59500000,500000,0.422352,0.99495,202,True,True,42,187.06575331966712,1.0798342102459155,1.0798342102459155,NA,SA01-Library-6-6
1,59500001,60000000,500000,0.407466,0.994132,177,True,True,42,180.40602772999767,0.9811202110436396,0.9811202110436396,NA,SA01-Library-6-6
1,60000001,60500000,500000,0.39498,0.991859,181,True,True,42,174.8735976094866,1.035033318203897,1.035033318203897,NA,SA01-Library-6-6
1,60500001,61000000,500000,0.37483,0.988528,161,True,True,42,166.0484156259343,0.9695967251063261,0.9695967251063261,NA,SA01-Library-6-6
1,61000001,61500000,500000,0.399528,0.99414,161,True,True,42,176.88311423072707,0.9102055936780428,0.9102055936780428,NA,SA01-Library-6-6
1,61500001,62000000,500000,0.395642,0.999885,186,True,True,42,175.16569651049127,1.0618517421238343,1.0618517421238343,NA,SA01-Library-6-6
1,62000001,62500000,500000,0.402272,0.997222,201,True,True,42,178.09867713639642,1.1285878324972884,1.1285878324972884,NA,SA01-Library-6-6
1,62500001,63000000,500000,0.430326,0.999605,204,True,True,42,190.66175296120932,1.0699576440037473,1.0699576440037473,NA,SA01-Library-6-6
1,63000001,63500000,500000,0.385316,0.995687,151,True,True,42,170.62512739265867,0.8849810242339309,0.8849810242339309,NA,SA01-Library-6-6
1,63500001,64000000,500000,0.392878,0.992088,189,True,True,42,173.94702824161882,1.086537677076449,1.086537677076449,NA,SA01-Library-6-6
1,64000001,64500000,500000,0.412872,0.997637,194,True,True,42,182.81653944301414,1.0611731334104586,1.0611731334104586,NA,SA01-Library-6-6
1,64500001,65000000,500000,0.408236,0.992826,183,True,True,42,180.74880772749103,1.012454811186932,1.012454811186932,NA,SA01-Library-6-6
1,65000001,65500000,500000,0.4055,0.998483,196,True,True,42,179.53166908190627,1.091729392381355,1.091729392381355,NA,SA01-Library-6-6
1,65500001,66000000,500000,0.409854,0.994359,195,True,True,42,181.4696966204369,1.074559574582103,1.074559574582103,NA,SA01-Library-6-6
1,66000001,66500000,500000,0.371378,0.982608,165,True,True,42,164.54930114887014,1.0027389897616283,1.0027389897616283,NA,SA01-Library-6-6
1,66500001,67000000,500000,0.383796,0.992125,182,True,True,42,169.95957279662514,1.070842889313346,1.070842889313346,NA,SA01-Library-6-6
1,67000001,67500000,500000,0.372432,0.994586,181,True,True,42,165.0066298994284,1.0969256211724316,1.0969256211724316,NA,SA01-Library-6-6
1,67500001,68000000,500000,0.406774,0.988319,195,True,True,42,180.09812950695567,1.0827430608737598,1.0827430608737598,NA,SA01-Library-6-6
1,68000001,68500000,500000,0.412032,0.996549,160,True,True,42,182.4413858377025,0.8769939959913149,0.8769939959913149,NA,SA01-Library-6-6
1,68500001,69000000,500000,0.396932,0.998536,196,True,True,42,175.735287016126,1.1153138526015804,1.1153138526015804,NA,SA01-Library-6-6
1,69000001,69500000,500000,0.373348,0.983537,171,True,True,42,165.4043635885855,1.0338300410582435,1.0338300410582435,NA,SA01-Library-6-6
1,69500001,70000000,500000,0.369204,0.990829,168,True,True,42,163.60710653120282,1.0268502607370504,1.0268502607370504,NA,SA01-Library-6-6
1,70000001,70500000,500000,0.353898,0.989137,156,True,True,42,157.01554960737457,0.9935321717504157,0.9935321717504157,NA,SA01-Library-6-6
1,70500001,71000000,500000,0.376878,0.997051,149,True,True,42,166.939575019982,0.8925385127053624,0.8925385127053624,NA,SA01-Library-6-6
1,71000001,71500000,500000,0.377052,0.99276,157,True,True,42,167.01534936963043,0.9400333597634495,0.9400333597634495,NA,SA01-Library-6-6
1,71500001,72000000,500000,0.368094,0.986446,188,True,True,42,163.1266126700499,1.1524790279331096,1.1524790279331096,NA,SA01-Library-6-6
1,72000001,72500000,500000,0.353606,0.989156,176,True,True,42,156.89051330457377,1.1218014161144894,1.1218014161144894,NA,SA01-Library-6-6
1,72500001,73000000,500000,0.344518,0.998939,164,True,True,42,153.01233649824928,1.071809004118282,1.071809004118282,NA,SA01-Library-6-6
1,73000001,73500000,500000,0.350444,0.995263,174,True,True,42,155.53823648187281,1.118695980716477,1.118695980716477,NA,SA01-Library-6-6
1,73500001,74000000,500000,0.349042,0.995547,148,True,True,42,154.93965324592386,0.9552106055451854,0.9552106055451854,NA,SA01-Library-6-6
1,74000001,74500000,500000,0.357042,0.999693,164,True,True,42,158.36352445859666,1.035592006181177,1.035592006181177,NA,SA01-Library-6-6
1,74500001,75000000,500000,0.356602,0.98954,165,True,True,42,158.1746900587587,1.0431504556051656,1.0431504556051656,NA,SA01-Library-6-6
1,75000001,75500000,500000,0.37175,0.995147,136,True,True,42,164.71067152268964,0.8256902770338435,0.8256902770338435,NA,SA01-Library-6-6
1,75500001,76000000,500000,0.374126,0.985104,167,True,True,42,165.74238331367036,1.007587779668581,1.007587779668581,NA,SA01-Library-6-6
1,76000001,76500000,500000,0.380542,0.991098,166,True,True,42,168.53719589782793,0.9849457807559225,0.9849457807559225,NA,SA01-Library-6-6
1,76500001,77000000,500000,0.389622,0.996921,197,True,True,42,172.51450638132064,1.141932954696328,1.141932954696328,NA,SA01-Library-6-6
1,77000001,77500000,500000,0.386936,0.991008,194,True,True,42,171.33526593812852,1.132282947925362,1.132282947925362,NA,SA01-Library-6-6
1,77500001,78000000,500000,0.382958,0.996847,170,True,True,42,169.59295181924955,1.0024001479801135,1.0024001479801135,NA,SA01-Library-6-6
1,78000001,78500000,500000,0.388162,0.995439,171,True,True,42,171.87323878046294,0.9949192859420172,0.9949192859420172,NA,SA01-Library-6-6
1,78500001,79000000,500000,0.384694,0.992357,157,True,True,42,170.3526878807267,0.9216173924412883,0.9216173924412883,NA,SA01-Library-6-6
1,79000001,79500000,500000,0.360244,0.990576,172,True,True,42,159.7395521006738,1.076752737428481,1.076752737428481,NA,SA01-Library-6-6
1,79500001,80000000,500000,0.35694,0.994438,171,True,True,42,158.31974380652358,1.0800927028341611,1.0800927028341611,NA,SA01-Library-6-6
1,80000001,80500000,500000,0.355616,0.993634,159,True,True,42,157.75174976119183,1.0079127505127379,1.0079127505127379,NA,SA01-Library-6-6
1,80500001,81000000,500000,0.35124,0.992152,145,True,True,42,155.87836259269227,0.9302124912543682,0.9302124912543682,NA,SA01-Library-6-6
1,81000001,81500000,500000,0.351246,0.986116,161,True,True,42,155.88092711172885,1.0328396358882443,1.0328396358882443,NA,SA01-Library-6-6
1,81500001,82000000,500000,0.368816,0.99803,174,True,True,42,163.43910620126735,1.0646166884058177,1.0646166884058177,NA,SA01-Library-6-6
1,82000001,82500000,500000,0.364988,0.998756,151,True,True,42,161.78414851380793,0.9333423662770798,0.9333423662770798,NA,SA01-Library-6-6
1,82500001,83000000,500000,0.371044,0.988183,157,True,True,42,164.40445181272963,0.9549619749885854,0.9549619749885854,NA,SA01-Library-6-6
1,83000001,83500000,500000,0.36098,0.995969,162,True,True,42,160.0562951580534,1.0121438825010114,1.0121438825010114,NA,SA01-Library-6-6
1,83500001,84000000,500000,0.367092,0.933842,169,True,True,42,162.69320132556282,1.0387649798704048,1.0387649798704048,NA,SA01-Library-6-6
1,84000001,84500000,500000,0.3813,0.996867,154,True,True,42,168.8682335542909,0.9119536383999021,0.9119536383999021,NA,SA01-Library-6-6
1,84500001,85000000,500000,0.374536,0.98507,176,True,True,42,165.9205934619855,1.0607483756398437,1.0607483756398437,NA,SA01-Library-6-6
1,85000001,85500000,500000,0.403988,0.99939,184,True,True,42,178.8600467669365,1.0287372911165629,1.0287372911165629,NA,SA01-Library-6-6
1,85500001,86000000,500000,0.395116,0.996336,174,True,True,42,174.93359462815351,0.9946631484356221,0.9946631484356221,NA,SA01-Library-6-6
1,86000001,86500000,500000,0.377086,0.974024,185,True,True,42,167.03015696043036,1.107584422876563,1.107584422876563,NA,SA01-Library-6-6
1,86500001,87000000,500000,0.378056,0.990248,173,True,True,42,167.45276149177118,1.03312718440001,1.03312718440001,NA,SA01-Library-6-6
1,87000001,87500000,500000,0.38553,0.984248,175,True,True,42,170.7188886479076,1.0250769635744397,1.0250769635744397,NA,SA01-Library-6-6
1,87500001,88000000,500000,0.403886,0.999267,168,True,True,42,178.81476472125567,0.9395197329587732,0.9395197329587732,NA,SA01-Library-6-6
1,88000001,88500000,500000,0.380748,0.998117,162,True,True,42,168.62714345001422,0.9606994264717609,0.9606994264717609,NA,SA01-Library-6-6
1,88500001,89000000,500000,0.373594,0.994112,186,True,True,42,165.51122334461806,1.1237908598664719,1.1237908598664719,NA,SA01-Library-6-6
1,89000001,89500000,500000,0.38298,0.999074,175,True,True,42,169.60257389929018,1.0318239633787327,1.0318239633787327,NA,SA01-Library-6-6
1,89500001,90000000,500000,0.390624,0.990267,167,True,True,42,172.95499595644463,0.9655691012363454,0.9655691012363454,NA,SA01-Library-6-6
1,90000001,90500000,500000,0.40092,0.988575,190,True,True,42,177.49946043094133,1.0704257891190727,1.0704257891190727,NA,SA01-Library-6-6
1,90500001,91000000,500000,0.38393,0.990753,161,True,True,42,170.01821757250184,0.9469573455053065,0.9469573455053065,NA,SA01-Library-6-6
1,91000001,91500000,500000,0.38992,0.997677,171,True,True,42,172.64547737762928,0.9904690386181961,0.9904690386181961,NA,SA01-Library-6-6
1,91500001,92000000,500000,0.395064,0.983632,183,True,True,42,174.91065390682857,1.0462484469212519,1.0462484469212519,NA,SA01-Library-6-6
1,92000001,92500000,500000,0.421956,0.997822,222,True,True,42,186.88769056539326,1.1878791980808425,1.1878791980808425,NA,SA01-Library-6-6
1,92500001,93000000,500000,0.394204,0.996067,174,True,True,42,174.53137262818237,0.9969554320224456,0.9969554320224456,NA,SA01-Library-6-6
1,93000001,93500000,500000,0.393194,0.99519,179,True,True,42,174.08623373158125,1.0282260473047808,1.0282260473047808,NA,SA01-Library-6-6
1,93500001,94000000,500000,0.384482,0.993513,151,True,True,42,170.25985840210535,0.8868796286872327,0.8868796286872327,NA,SA01-Library-6-6
1,94000001,94500000,500000,0.432008,0.990933,175,True,True,42,191.42282326894747,0.9142065559973821,0.9142065559973821,NA,SA01-Library-6-6
1,94500001,95000000,500000,0.404182,0.995383,195,True,True,42,178.94618044447432,1.089713116623392,1.089713116623392,NA,SA01-Library-6-6
1,95000001,95500000,500000,0.425272,0.999509,199,True,True,42,188.38025927567594,1.0563739574685642,1.0563739574685642,NA,SA01-Library-6-6
1,95500001,96000000,500000,0.392104,0.99453,155,True,True,42,173.6061951573952,0.892825281145489,0.892825281145489,NA,SA01-Library-6-6
1,96000001,96500000,500000,0.369776,0.99986,172,True,True,42,163.85486320680113,1.0497094601514445,1.0497094601514445,NA,SA01-Library-6-6
1,96500001,97000000,500000,0.374178,0.986689,190,True,True,42,165.76498265793407,1.1462010670376406,1.1462010670376406,NA,SA01-Library-6-6
1,97000001,97500000,500000,0.37358,0.991894,158,True,True,42,165.50514138589548,0.9546531224163223,0.9546531224163223,NA,SA01-Library-6-6
1,97500001,98000000,500000,0.359166,0.991743,175,True,True,42,159.2759333718795,1.098722175379803,1.098722175379803,NA,SA01-Library-6-6
1,98000001,98500000,500000,0.343234,0.997254,176,True,True,42,152.46649529017563,1.1543519752653537,1.1543519752653537,NA,SA01-Library-6-6
1,98500001,99000000,500000,0.362604,0.995949,157,True,True,42,160.75579644678518,0.9766366343870626,0.9766366343870626,NA,SA01-Library-6-6
