start,end,chr,reads,gc,map,cor_gc,copy,valid,ideal,modal_curve,modal_quantile,cor_map,multiplier,state,cell_id
12000001,12500000,1,200,0.476294,0.998406,0.94437414494595,1.86182553372982,TRUE,TRUE,211.780469711448,42,NA,2,2,SA01-Library-6-6
12500001,13000000,1,216,0.462062,0.982103,1.05277951390872,2.07554578963521,TRUE,TRUE,205.171165610967,42,NA,2,2,SA01-Library-6-6
13000001,13500000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-6-6
13500001,14000000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-6-6
14000001,14500000,1,202,0.4314,0.996742,1.05677489959544,2.08342265827721,TRUE,TRUE,191.147613439087,42,NA,2,2,SA01-Library-6-6
14500001,15000000,1,197,0.431124,0.996247,1.03129093262217,2.0331812357801,TRUE,TRUE,191.022720910681,42,NA,2,2,SA01-Library-6-6
15000001,15500000,1,186,0.494934,0.999853,0.843411585624313,1.66277871324905,TRUE,TRUE,220.532896595579,42,NA,2,2,SA01-Library-6-6
15500001,16000000,1,216,0.472726,0.998952,1.02799607039304,2.02668544313146,TRUE,TRUE,210.117534707516,42,NA,2,2,SA01-Library-6-6
16000001,16500000,1,247,0.513082,0.997441,1.0778543852872,2.12498068367302,TRUE,TRUE,229.158969311225,42,NA,2,2,SA01-Library-6-6
16500001,17000000,1,220,0.479312,0.985594,1.03194245253926,2.03446570171329,TRUE,TRUE,213.190182707045,42,NA,2,2,SA01-Library-6-6
17000001,17500000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-6-6
17500001,18000000,1,214,0.513392,0.999589,0.933245820622015,1.83988613769191,TRUE,TRUE,229.307214960114,42,NA,2,2,SA01-Library-6-6
18000001,18500000,1,209,0.494528,0.999523,0.948529355270209,1.87001749527506,TRUE,TRUE,220.341098394853,42,NA,2,2,SA01-Library-6-6
18500001,19000000,1,222,0.488698,0.999556,1.02025504356779,2.01142407508398,TRUE,TRUE,217.59265136654,42,NA,2,2,SA01-Library-6-6
19000001,19500000,1,208,0.49686,0.999692,0.939291677062453,1.85180549185288,TRUE,TRUE,221.443461152025,42,NA,2,2,SA01-Library-6-6
19500001,20000000,1,225,0.477782,0.998335,1.05894731331677,2.08770555331181,TRUE,TRUE,212.475160161905,42,NA,2,2,SA01-Library-6-6
20000001,20500000,1,216,0.462494,0.999567,1.05175588099971,2.07352770612735,TRUE,TRUE,205.370850690837,42,NA,2,2,SA01-Library-6-6
20500001,21000000,1,224,0.485118,0.99975,1.03746832117695,2.0453599043773,TRUE,TRUE,215.910207018066,42,NA,2,2,SA01-Library-6-6
21000001,21500000,1,201,0.41547,0.995106,1.0925205292331,2.15389486077747,TRUE,TRUE,183.978236217761,42,NA,2,2,SA01-Library-6-6
21500001,22000000,1,221,0.505598,0.997961,0.979656927770222,1.93138523770396,TRUE,TRUE,225.589176920347,42,NA,2,2,SA01-Library-6-6
22000001,22500000,1,226,0.48992,0.992288,1.03589961367311,2.04226721097689,TRUE,TRUE,218.167858175605,42,NA,2,2,SA01-Library-6-6
22500001,23000000,1,249,0.493016,0.999995,1.13373899293351,2.23515670873173,TRUE,TRUE,219.627270078911,42,NA,2,2,SA01-Library-6-6
23000001,23500000,1,197,0.47373,0.998816,0.935488945209638,1.84430843859344,TRUE,TRUE,210.585064643231,42,NA,2,2,SA01-Library-6-6
23500001,24000000,1,209,0.472092,0.999129,0.996080188706148,1.96376355589623,TRUE,TRUE,209.822464465917,42,NA,2,2,SA01-Library-6-6
24000001,24500000,1,187,0.473276,0.917174,0.888894751227634,1.75244838445756,TRUE,TRUE,210.373612558448,42,NA,2,2,SA01-Library-6-6
24500001,25000000,1,204,0.456138,0.999192,1.00771198824574,1.98669554900716,TRUE,TRUE,202.438794397127,42,NA,2,2,SA01-Library-6-6
25000001,25500000,1,242,0.482684,0.99398,1.12679399512646,2.22146470507189,TRUE,TRUE,214.768627669905,42,NA,2,2,SA01-Library-6-6
25500001,26000000,1,202,0.465824,0.98842,0.976260185422144,1.92468858927388,TRUE,TRUE,206.91205379092,42,NA,2,2,SA01-Library-6-6
26000001,26500000,1,232,0.487938,0.999261,1.06796713924653,2.10548806283486,TRUE,TRUE,217.235148418218,42,NA,2,2,SA01-Library-6-6
26500001,27000000,1,206,0.48615,0.997855,0.951963769932818,1.87678841435039,TRUE,TRUE,216.394789913631,42,NA,2,2,SA01-Library-6-6
27000001,27500000,1,218,0.492838,0.996179,0.992970489092724,1.95763280975765,TRUE,TRUE,219.543281894698,42,NA,2,2,SA01-Library-6-6
27500001,28000000,1,207,0.498338,0.998121,0.931832150934036,1.83709910001683,TRUE,TRUE,222.143011262823,42,NA,2,2,SA01-Library-6-6
28000001,28500000,1,175,0.444136,0.99659,0.888610174081065,1.75188734305185,TRUE,TRUE,196.936750337089,42,NA,2,2,SA01-Library-6-6
28500001,29000000,1,210,0.460588,0.998864,1.0269437110757,2.02461072575576,TRUE,TRUE,204.490273162128,42,NA,2,2,SA01-Library-6-6
29000001,29500000,1,210,0.449012,0.99845,1.05439368766855,2.07872811936968,TRUE,TRUE,199.166594466576,42,NA,2,2,SA01-Library-6-6
29500001,30000000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-6-6
30000001,30500000,1,0,-1,-1,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA01-Library-6-6
30500001,31000000,1,248,0.481586,0.990276,1.15750324690871,2.2820077317906,TRUE,TRUE,214.2542586056,42,NA,2,2,SA01-Library-6-6
31000001,31500000,1,211,0.479274,0.995912,0.989809117244509,1.951400192251,TRUE,TRUE,213.172415088876,42,NA,2,2,SA01-Library-6-6
31500001,32000000,1,183,0.46007,0.998933,0.895955776770293,1.76636913580383,TRUE,TRUE,204.251152506289,42,NA,2,2,SA01-Library-6-6
32000001,32500000,1,178,0.488656,0.998856,0.818116632472947,1.61290992988204,TRUE,TRUE,217.572889897072,42,NA,2,2,SA01-Library-6-6
32500001,33000000,1,197,0.475456,0.999334,0.931928776117197,1.83728959573737,TRUE,TRUE,211.389545047406,42,NA,2,2,SA01-Library-6-6
33000001,33500000,1,208,0.469764,0.997896,0.996454586323163,1.96450167758969,TRUE,TRUE,208.740069898723,42,NA,2,2,SA01-Library-6-6
33500001,34000000,1,203,0.465568,0.994841,0.981655861996297,1.93532611940034,TRUE,TRUE,206.793447539934,42,NA,2,2,SA01-Library-6-6
34000001,34500000,1,200,0.452504,0.995746,0.996174181056985,1.96394886101041,TRUE,TRUE,200.768102409351,42,NA,2,2,SA01-Library-6-6
34500001,35000000,1,183,0.439524,0.989484,0.939258722656386,1.85174052252373,TRUE,TRUE,194.834496167834,42,NA,2,2,SA01-Library-6-6
35000001,35500000,1,203,0.452928,0.988414,1.01013710689543,1.99147664964242,TRUE,TRUE,200.962818427592,42,NA,2,2,SA01-Library-6-6
35500001,36000000,1,183,0.413266,0.997992,1.00004054497821,1.97157136434741,TRUE,TRUE,182.992580569808,42,NA,2,2,SA01-Library-6-6
36000001,36500000,1,197,0.434636,0.999594,1.02277244507408,2.01638711058018,TRUE,TRUE,192.613714760111,42,NA,2,2,SA01-Library-6-6
36500001,37000000,1,190,0.486274,0.999791,0.877788559714673,1.73055262306682,TRUE,TRUE,216.453037462416,42,NA,2,2,SA01-Library-6-6
37000001,37500000,1,220,0.48945,0.998553,1.00942171573292,1.99006626209623,TRUE,TRUE,217.946569378352,42,NA,2,2,SA01-Library-6-6
37500001,38000000,1,212,0.47098,0.996122,1.01287482196753,1.99687403144557,TRUE,TRUE,209.305232396029,42,NA,2,2,SA01-Library-6-6
38000001,38500000,1,199,0.475414,0.998645,0.941477218057855,1.85611426719582,TRUE,TRUE,211.36995795874,42,NA,2,2,SA01-Library-6-6
38500001,39000000,1,197,0.45753,0.99888,0.970061785449312,1.91246849684606,TRUE,TRUE,203.079848062208,42,NA,2,2,SA01-Library-6-6
39000001,39500000,1,224,0.44863,0.997265,1.12567547070793,2.21925954376621,TRUE,TRUE,198.991632871887,42,NA,2,2,SA01-Library-6-6
39500001,40000000,1,219,0.439456,0.998169,1.12420949140108,2.21636937812579,TRUE,TRUE,194.803550116861,42,NA,2,2,SA01-Library-6-6
40000001,40500000,1,220,0.474774,0.99749,1.04230055288342,2.0548866077757,TRUE,TRUE,211.071556463624,42,NA,2,2,SA01-Library-6-6
40500001,41000000,1,189,0.424226,0.991994,1.00580562325399,1.98293716676295,TRUE,TRUE,187.909070729338,42,NA,2,2,SA01-Library-6-6
41000001,41500000,1,218,0.469254,0.999377,1.04554763133832,2.06128819512294,TRUE,TRUE,208.503174284807,42,NA,2,2,SA01-Library-6-6
41500001,42000000,1,203,0.459646,0.997271,0.994827450940304,1.96129379412649,TRUE,TRUE,204.055487017498,42,NA,2,2,SA01-Library-6-6
42000001,42500000,1,202,0.458744,0.993945,0.991949378692834,1.95561969935491,TRUE,TRUE,203.639423884907,42,NA,2,2,SA01-Library-6-6
42500001,43000000,1,164,0.410184,0.992973,0.903000030455773,1.78025682157741,TRUE,TRUE,181.616826654174,42,NA,2,2,SA01-Library-6-6
43000001,43500000,1,196,0.444082,0.998365,0.995367997503713,1.96235947704391,TRUE,TRUE,196.912097326365,42,NA,2,2,SA01-Library-6-6
43500001,44000000,1,194,0.46556,0.994952,0.938150986903346,1.8495566309796,TRUE,TRUE,206.789741425691,42,NA,2,2,SA01-Library-6-6
44000001,44500000,1,221,0.489678,0.999805,1.01351083625413,1.99812792816114,TRUE,TRUE,218.053909336383,42,NA,2,2,SA01-Library-6-6
44500001,45000000,1,201,0.448976,0.999575,1.0092889532889,1.98980452207559,TRUE,TRUE,199.150103986588,42,NA,2,2,SA01-Library-6-6
45000001,45500000,1,219,0.4763,0.998335,1.0340760180387,2.03867200781137,TRUE,TRUE,211.783269488611,42,NA,2,2,SA01-Library-6-6
45500001,46000000,1,182,0.426884,0.991461,0.962417674956263,1.89739819851697,TRUE,TRUE,189.107083895016,42,NA,2,2,SA01-Library-6-6
46000001,46500000,1,176,0.42514,0.992621,0.934575574751337,1.84250773656223,TRUE,TRUE,188.320778709446,42,NA,2,2,SA01-Library-6-6
46500001,47000000,1,212,0.477598,0.994435,0.998167421282613,1.96787851703371,TRUE,TRUE,212.389219964309,42,NA,2,2,SA01-Library-6-6
47000001,47500000,1,195,0.432612,0.993806,1.01723383333913,2.00546778500913,TRUE,TRUE,191.696337271738,42,NA,2,2,SA01-Library-6-6
47500001,48000000,1,233,0.44435,0.995963,1.18253427351882,2.33135618624331,TRUE,TRUE,197.034458296647,42,NA,2,2,SA01-Library-6-6
48000001,48500000,1,226,0.47836,0.998098,1.06230367067032,2.09432258307125,TRUE,TRUE,212.745193525871,42,NA,2,2,SA01-Library-6-6
48500001,49000000,1,178,0.40629,0.98244,0.989532811103086,1.95085545706105,TRUE,TRUE,179.882867958237,42,NA,2,2,SA01-Library-6-6
49000001,49500000,1,162,0.42157,0.994978,0.867636337154699,1.71053760329163,TRUE,TRUE,186.714171666966,42,NA,2,2,SA01-Library-6-6
49500001,50000000,1,148,0.378352,0.987045,0.883150901154215,1.74112443326106,TRUE,TRUE,167.581779972794,42,NA,2,2,SA01-Library-6-6
50000001,50500000,1,160,0.371538,0.98492,0.971943027280421,1.91617734899436,TRUE,TRUE,164.618702443592,42,NA,2,2,SA01-Library-6-6
50500001,51000000,1,204,0.418322,0.998959,1.1011792304495,2.17096541602286,TRUE,TRUE,185.255945952348,42,NA,2,2,SA01-Library-6-6
51000001,51500000,1,169,0.382956,0.994276,0.996508816317502,1.96460859155879,TRUE,TRUE,169.592077092225,42,NA,2,2,SA01-Library-6-6
51500001,52000000,1,173,0.412344,0.997733,0.947526202749228,1.8680397886767,TRUE,TRUE,182.580702779558,42,NA,2,2,SA01-Library-6-6
52000001,52500000,1,173,0.413904,0.998198,0.943922567941943,1.86093525353631,TRUE,TRUE,183.277745310398,42,NA,2,2,SA01-Library-6-6
52500001,53000000,1,182,0.41308,0.997076,0.99502776536918,1.96168871230638,TRUE,TRUE,182.909468795048,42,NA,2,2,SA01-Library-6-6
53000001,53500000,1,185,0.431396,0.997921,0.967847563859817,1.90810317795765,TRUE,TRUE,191.145803231877,42,NA,2,2,SA01-Library-6-6
53500001,54000000,1,214,0.492008,0.998528,0.976492170432778,1.9251459457343,TRUE,TRUE,219.151782758438,42,NA,2,2,SA01-Library-6-6
54000001,54500000,1,200,0.459268,0.999284,0.980963919788766,1.93396196126795,TRUE,TRUE,203.881096914417,42,NA,2,2,SA01-Library-6-6
54500001,55000000,1,194,0.487852,0.998269,0.893207776473001,1.76095147676734,TRUE,TRUE,217.194705543256,42,NA,2,2,SA01-Library-6-6
55000001,55500000,1,226,0.48352,0.997482,1.05037860397819,2.07081241628231,TRUE,TRUE,215.160513689113,42,NA,2,2,SA01-Library-6-6
55500001,56000000,1,186,0.41857,0.997849,1.00341391802047,1.97822194039134,TRUE,TRUE,185.367171672225,42,NA,2,2,SA01-Library-6-6
56000001,56500000,1,166,0.399154,0.997716,0.939351723547185,1.85192387298294,TRUE,TRUE,176.717619011918,42,NA,2,2,SA01-Library-6-6
56500001,57000000,1,195,0.40812,0.990909,1.07915367373033,2.12754221970409,TRUE,TRUE,180.697156250176,42,NA,2,2,SA01-Library-6-6
57000001,57500000,1,193,0.402878,0.998922,1.08203600643788,2.13322471393621,TRUE,TRUE,178.367446971905,42,NA,2,2,SA01-Library-6-6
57500001,58000000,1,190,0.405918,0.998621,1.05721497827431,2.08429026962123,TRUE,TRUE,179.717468920217,42,NA,2,2,SA01-Library-6-6
58000001,58500000,1,196,0.4045,0.998451,1.09443772364169,2.15767459312416,TRUE,TRUE,179.087394162383,42,NA,2,2,SA01-Library-6-6
58500001,59000000,1,183,0.413974,0.978084,0.998314099805593,1.96816769248477,TRUE,TRUE,183.309040747433,42,NA,2,2,SA01-Library-6-6
59000001,59500000,1,202,0.422352,0.99495,1.07983421024592,2.12888389161256,TRUE,TRUE,187.065753319667,42,NA,2,2,SA01-Library-6-6
59500001,60000000,1,177,0.407466,0.994132,0.98112021104364,1.93427008813756,TRUE,TRUE,180.406027729998,42,NA,2,2,SA01-Library-6-6
60000001,60500000,1,181,0.39498,0.991859,1.0350333182039,2.04055931688325,TRUE,TRUE,174.873597609487,42,NA,2,2,SA01-Library-6-6
60500001,61000000,1,161,0.37483,0.988528,0.969596725106326,1.9115516343653,TRUE,TRUE,166.048415625934,42,NA,2,2,SA01-Library-6-6
61000001,61500000,1,161,0.399528,0.99414,0.910205593678043,1.79446252772038,TRUE,TRUE,176.883114230727,42,NA,2,2,SA01-Library-6-6
61500001,62000000,1,186,0.395642,0.999885,1.06185174212383,2.09343160981477,TRUE,TRUE,175.165696510491,42,NA,2,2,SA01-Library-6-6
62000001,62500000,1,201,0.402272,0.997222,1.12858783249729,2.22500124007578,TRUE,TRUE,178.098677136396,42,NA,2,2,SA01-Library-6-6
62500001,63000000,1,204,0.430326,0.999605,1.06995764400375,2.10941232590563,TRUE,TRUE,190.661752961209,42,NA,2,2,SA01-Library-6-6
63000001,63500000,1,151,0.385316,0.995687,0.884981024233931,1.74473250522906,TRUE,TRUE,170.625127392659,42,NA,2,2,SA01-Library-6-6
63500001,64000000,1,189,0.392878,0.992088,1.08653767707645,2.14209971902206,TRUE,TRUE,173.947028241619,42,NA,2,2,SA01-Library-6-6
64000001,64500000,1,194,0.412872,0.997637,1.06117313341046,2.09209373855184,TRUE,TRUE,182.816539443014,42,NA,2,2,SA01-Library-6-6
64500001,65000000,1,183,0.408236,0.992826,1.01245481118693,1.99604598379101,TRUE,TRUE,180.748807727491,42,NA,2,2,SA01-Library-6-6
65000001,65500000,1,196,0.4055,0.998483,1.09172939238135,2.15233514125408,TRUE,TRUE,179.531669081906,42,NA,2,2,SA01-Library-6-6
65500001,66000000,1,195,0.409854,0.994359,1.0745595745821,2.11848499260355,TRUE,TRUE,181.469696620437,42,NA,2,2,SA01-Library-6-6
66000001,66500000,1,165,0.371378,0.982608,1.00273898976163,1.97689132511298,TRUE,TRUE,164.54930114887,42,NA,2,2,SA01-Library-6-6
66500001,67000000,1,182,0.383796,0.992125,1.07084288931335,2.11115757944719,TRUE,TRUE,169.959572796625,42,NA,2,2,SA01-Library-6-6
67000001,67500000,1,181,0.372432,0.994586,1.09692562117243,2.16257946178541,TRUE,TRUE,165.006629899428,42,NA,2,2,SA01-Library-6-6
67500001,68000000,1,195,0.406774,0.988319,1.08274306087376,2.13461866569729,TRUE,TRUE,180.098129506956,42,NA,2,2,SA01-Library-6-6
68000001,68500000,1,160,0.412032,0.996549,0.876993995991315,1.72898614749541,TRUE,TRUE,182.441385837703,42,NA,2,2,SA01-Library-6-6
68500001,69000000,1,196,0.396932,0.998536,1.11531385260158,2.19883170246581,TRUE,TRUE,175.735287016126,42,NA,2,2,SA01-Library-6-6
69000001,69500000,1,171,0.373348,0.983537,1.03383004105824,2.03818706630236,TRUE,TRUE,165.404363588586,42,NA,2,2,SA01-Library-6-6
69500001,70000000,1,168,0.369204,0.990829,1.02685026073705,2.02442648921395,TRUE,TRUE,163.607106531203,42,NA,2,2,SA01-Library-6-6
70000001,70500000,1,156,0.353898,0.989137,0.993532171750416,1.95874016230382,TRUE,TRUE,157.015549607375,42,NA,2,2,SA01-Library-6-6
70500001,71000000,1,149,0.376878,0.997051,0.892538512705362,1.75963202898485,TRUE,TRUE,166.939575019982,42,NA,2,2,SA01-Library-6-6
71000001,71500000,1,157,0.377052,0.99276,0.940033359763449,1.85326771294187,TRUE,TRUE,167.01534936963,42,NA,2,2,SA01-Library-6-6
71500001,72000000,1,188,0.368094,0.986446,1.15247902793311,2.27210252713641,TRUE,TRUE,163.12661267005,42,NA,2,2,SA01-Library-6-6
72000001,72500000,1,176,0.353606,0.989156,1.12180141611449,2.21162187833484,TRUE,TRUE,156.890513304574,42,NA,2,2,SA01-Library-6-6
72500001,73000000,1,164,0.344518,0.998939,1.07180900411828,2.11306226650577,TRUE,TRUE,153.012336498249,42,NA,2,2,SA01-Library-6-6
73000001,73500000,1,174,0.350444,0.995263,1.11869598071648,2.2054995390604,TRUE,TRUE,155.538236481873,42,NA,2,2,SA01-Library-6-6
73500001,74000000,1,148,0.349042,0.995547,0.955210605545185,1.88318952293567,TRUE,TRUE,154.939653245924,42,NA,2,2,SA01-Library-6-6
74000001,74500000,1,164,0.357042,0.999693,1.03559200618118,2.04166076544265,TRUE,TRUE,158.363524458597,42,NA,2,2,SA01-Library-6-6
74500001,75000000,1,165,0.356602,0.98954,1.04315045560517,2.05656218370818,TRUE,TRUE,158.174690058759,42,NA,2,2,SA01-Library-6-6
75000001,75500000,1,136,0.37175,0.995147,0.825690277033843,1.62784130522976,TRUE,TRUE,164.71067152269,42,NA,2,2,SA01-Library-6-6
75500001,76000000,1,167,0.374126,0.985104,1.00758777966858,1.98645067286172,TRUE,TRUE,165.74238331367,42,NA,2,2,SA01-Library-6-6
76000001,76500000,1,166,0.380542,0.991098,0.984945780755923,1.94181216604123,TRUE,TRUE,168.537195897828,42,NA,2,2,SA01-Library-6-6
76500001,77000000,1,197,0.389622,0.996921,1.14193295469633,2.25131103412709,TRUE,TRUE,172.514506381321,42,NA,2,2,SA01-Library-6-6
77000001,77500000,1,194,0.386936,0.991008,1.13228294792536,2.23228612847608,TRUE,TRUE,171.335265938129,42,NA,2,2,SA01-Library-6-6
77500001,78000000,1,170,0.382958,0.996847,1.00240014798011,1.97622330144451,TRUE,TRUE,169.59295181925,42,NA,2,2,SA01-Library-6-6
78000001,78500000,1,171,0.388162,0.995439,0.994919285942017,1.96147484604537,TRUE,TRUE,171.873238780463,42,NA,2,2,SA01-Library-6-6
78500001,79000000,1,157,0.384694,0.992357,0.921617392441288,1.81696079118609,TRUE,TRUE,170.352687880727,42,NA,2,2,SA01-Library-6-6
79000001,79500000,1,172,0.360244,0.990576,1.07675273742848,2.12280879436037,TRUE,TRUE,159.739552100674,42,NA,2,2,SA01-Library-6-6
79500001,80000000,1,171,0.35694,0.994438,1.08009270283416,2.12939350753507,TRUE,TRUE,158.319743806524,42,NA,2,2,SA01-Library-6-6
80000001,80500000,1,159,0.355616,0.993634,1.00791275051274,1.98709135009606,TRUE,TRUE,157.751749761192,42,NA,2,2,SA01-Library-6-6
80500001,81000000,1,145,0.35124,0.992152,0.930212491254368,1.83390595483841,TRUE,TRUE,155.878362592692,42,NA,2,2,SA01-Library-6-6
81000001,81500000,1,161,0.351246,0.986116,1.03283963588824,2.03623449099721,TRUE,TRUE,155.880927111729,42,NA,2,2,SA01-Library-6-6
81500001,82000000,1,174,0.368816,0.99803,1.06461668840582,2.09888267771485,TRUE,TRUE,163.439106201267,42,NA,2,2,SA01-Library-6-6
82000001,82500000,1,151,0.364988,0.998756,0.93334236627708,1.8400764766235,TRUE,TRUE,161.784148513808,42,NA,2,2,SA01-Library-6-6
82500001,83000000,1,157,0.371044,0.988183,0.954961974988585,1.88269934992403,TRUE,TRUE,164.40445181273,42,NA,2,2,SA01-Library-6-6
83000001,83500000,1,162,0.36098,0.995969,1.01214388250101,1.99543299055129,TRUE,TRUE,160.056295158053,42,NA,2,2,SA01-Library-6-6
83500001,84000000,1,169,0.367092,0.933842,1.0387649798704,2.04791625587944,TRUE,TRUE,162.693201325563,42,NA,2,2,SA01-Library-6-6
84000001,84500000,1,154,0.3813,0.996867,0.911953638399902,1.79790878290926,TRUE,TRUE,168.868233554291,42,NA,2,2,SA01-Library-6-6
84500001,85000000,1,176,0.374536,0.98507,1.06074837563984,2.09125633224713,TRUE,TRUE,165.920593461986,42,NA,2,2,SA01-Library-6-6
85000001,85500000,1,184,0.403988,0.99939,1.02873729111656,2.02814675343582,TRUE,TRUE,178.860046766937,42,NA,2,2,SA01-Library-6-6
85500001,86000000,1,174,0.395116,0.996336,0.994663148435622,1.96096987314654,TRUE,TRUE,174.933594628154,42,NA,2,2,SA01-Library-6-6
86000001,86500000,1,185,0.377086,0.974024,1.10758442287656,2.18359319800206,TRUE,TRUE,167.03015696043,42,NA,2,2,SA01-Library-6-6
86500001,87000000,1,173,0.378056,0.990248,1.03312718440001,2.03680139042394,TRUE,TRUE,167.452761491771,42,NA,2,2,SA01-Library-6-6
87000001,87500000,1,175,0.38553,0.984248,1.02507696357444,2.02093044905454,TRUE,TRUE,170.718888647908,42,NA,2,2,SA01-Library-6-6
87500001,88000000,1,168,0.403886,0.999267,0.939519732958773,1.8522551020981,TRUE,TRUE,178.814764721256,42,NA,2,2,SA01-Library-6-6
88000001,88500000,1,162,0.380748,0.998117,0.960699426471761,1.8940106863547,TRUE,TRUE,168.627143450014,42,NA,2,2,SA01-Library-6-6
88500001,89000000,1,186,0.373594,0.994112,1.12379085986647,2.21554404964288,TRUE,TRUE,165.511223344618,42,NA,2,2,SA01-Library-6-6
89000001,89500000,1,175,0.38298,0.999074,1.03182396337873,2.03423210134874,TRUE,TRUE,169.60257389929,42,NA,2,2,SA01-Library-6-6
89500001,90000000,1,167,0.390624,0.990267,0.965569101236345,1.90361120842128,TRUE,TRUE,172.954995956445,42,NA,2,2,SA01-Library-6-6
90000001,90500000,1,190,0.40092,0.988575,1.07042578911907,2.11033526998861,TRUE,TRUE,177.499460430941,42,NA,2,2,SA01-Library-6-6
90500001,91000000,1,161,0.38393,0.990753,0.946957345505307,1.86691829149526,TRUE,TRUE,170.018217572502,42,NA,2,2,SA01-Library-6-6
91000001,91500000,1,171,0.38992,0.997677,0.990469038618196,1.95270122158387,TRUE,TRUE,172.645477377629,42,NA,2,2,SA01-Library-6-6
91500001,92000000,1,183,0.395064,0.983632,1.04624844692125,2.0626698470389,TRUE,TRUE,174.910653906829,42,NA,2,2,SA01-Library-6-6
92000001,92500000,1,222,0.421956,0.997822,1.18787919808084,2.34189365921278,TRUE,TRUE,186.887690565393,42,NA,2,2,SA01-Library-6-6
92500001,93000000,1,174,0.394204,0.996067,0.996955432022446,1.96548909059371,TRUE,TRUE,174.531372628182,42,NA,2,2,SA01-Library-6-6
93000001,93500000,1,179,0.393194,0.99519,1.02822604730478,2.02713884064212,TRUE,TRUE,174.086233731581,42,NA,2,2,SA01-Library-6-6
