chr,start,end,width,gc,map,reads,valid,ideal,modal_quantile,modal_curve,cor_gc,copy,cor_map,cell_id
1,15500001,16000000,500000,0.472726,0.998952,224,True,True,46,212.93573991639937,1.0519605590303656,1.0519605590303656,NA,SA01-Library-10-10
1,16000001,16500000,500000,0.513082,0.997441,244,True,True,46,230.2216210831731,1.0598483272422494,1.0598483272422494,NA,SA01-Library-10-10
1,16500001,17000000,500000,0.479312,0.985594,207,True,True,46,215.7708518736627,0.9593510810311016,0.9593510810311016,NA,SA01-Library-10-10
1,17000001,17500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-10-10
1,17500001,18000000,500000,0.513392,0.999589,240,True,True,46,230.35360575599753,1.0418764629810937,1.0418764629810937,NA,SA01-Library-10-10
1,18000001,18500000,500000,0.494528,0.999523,240,True,True,46,222.2999386770172,1.0796224300749784,1.0796224300749784,NA,SA01-Library-10-10
1,18500001,19000000,500000,0.488698,0.999556,227,True,True,46,219.80179228559376,1.0327486306619986,1.0327486306619986,NA,SA01-Library-10-10
1,19000001,19500000,500000,0.49686,0.999692,250,True,True,46,223.2979906716459,1.1195801594454056,1.1195801594454056,NA,SA01-Library-10-10
1,19500001,20000000,500000,0.477782,0.998335,208,True,True,46,215.11271465462684,0.9669349407539828,0.9669349407539828,NA,SA01-Library-10-10
1,20000001,20500000,500000,0.462494,0.999567,201,True,True,46,208.52020575459974,0.963935361911881,0.963935361911881,NA,SA01-Library-10-10
1,20500001,21000000,500000,0.485118,0.99975,204,True,True,46,218.2656320838199,0.9346409604314548,0.9346409604314548,NA,SA01-Library-10-10
1,21000001,21500000,500000,0.41547,0.995106,206,True,True,46,188.05671811683936,1.0954142030278997,1.0954142030278997,NA,SA01-Library-10-10
1,21500001,22000000,500000,0.505598,0.997961,234,True,True,46,227.03155803773265,1.0306937151050568,1.0306937151050568,NA,SA01-Library-10-10
1,22000001,22500000,500000,0.48992,0.992288,206,True,True,46,220.3257744318262,0.9349791259385364,0.9349791259385364,NA,SA01-Library-10-10
1,22500001,23000000,500000,0.493016,0.999995,217,True,True,46,221.65246277484027,0.979010101143941,0.979010101143941,NA,SA01-Library-10-10
1,23000001,23500000,500000,0.47373,0.998816,216,True,True,46,213.36829262771323,1.01233410709659,1.01233410709659,NA,SA01-Library-10-10
1,23500001,24000000,500000,0.472092,0.999129,214,True,True,46,212.6625282501951,1.0062891745001328,1.0062891745001328,NA,SA01-Library-10-10
1,24000001,24500000,500000,0.473276,0.917174,224,True,True,46,213.17271191157488,1.0507911542304549,1.0507911542304549,NA,SA01-Library-10-10
1,24500001,25000000,500000,0.456138,0.999192,214,True,True,46,205.77064355170083,1.039992859555943,1.039992859555943,NA,SA01-Library-10-10
1,25000001,25500000,500000,0.482684,0.99398,234,True,True,46,217.22028686901007,1.0772474494571889,1.0772474494571889,NA,SA01-Library-10-10
1,25500001,26000000,500000,0.465824,0.98842,213,True,True,46,209.95869639550705,1.0144852471305306,1.0144852471305306,NA,SA01-Library-10-10
1,26000001,26500000,500000,0.487938,0.999261,224,True,True,46,219.47581592260408,1.020613588145818,1.020613588145818,NA,SA01-Library-10-10
1,26500001,27000000,500000,0.48615,0.997855,200,True,True,46,218.70862484087814,0.914458678278053,0.914458678278053,NA,SA01-Library-10-10
1,27000001,27500000,500000,0.492838,0.996179,225,True,True,46,221.5762196907577,1.015451930329079,1.015451930329079,NA,SA01-Library-10-10
1,27500001,28000000,500000,0.498338,0.998121,237,True,True,46,223.93018981788012,1.0583655566618748,1.0583655566618748,NA,SA01-Library-10-10
1,28000001,28500000,500000,0.444136,0.99659,220,True,True,46,200.5646932872666,1.096902931389307,1.096902931389307,NA,SA01-Library-10-10
1,28500001,29000000,500000,0.460588,0.998864,221,True,True,46,207.69622082785315,1.0640540262076965,1.0640540262076965,NA,SA01-Library-10-10
1,29000001,29500000,500000,0.449012,0.99845,197,True,True,46,202.68189450332147,0.9719664426995557,0.9719664426995557,NA,SA01-Library-10-10
1,29500001,30000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-10-10
1,30000001,30500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-10-10
1,30500001,31000000,500000,0.481586,0.990276,270,True,False,46,216.74847609929137,1.245683498491193,1.245683498491193,NA,SA01-Library-10-10
1,31000001,31500000,500000,0.479274,0.995912,218,True,True,46,215.7545095759384,1.0104076175671834,1.0104076175671834,NA,SA01-Library-10-10
1,31500001,32000000,500000,0.46007,0.998933,211,True,True,46,207.47220409096977,1.0170037038189628,1.0170037038189628,NA,SA01-Library-10-10
1,32000001,32500000,500000,0.488656,0.998856,219,True,True,46,219.78377971398115,0.9964338600646456,0.9964338600646456,NA,SA01-Library-10-10
1,32500001,33000000,500000,0.475456,0.999334,206,True,True,46,214.11160546632652,0.9621150593464574,0.9621150593464574,NA,SA01-Library-10-10
1,33000001,33500000,500000,0.469764,0.997896,211,True,True,46,211.65887858490288,0.9968870732505626,0.9968870732505626,NA,SA01-Library-10-10
1,33500001,34000000,500000,0.465568,0.994841,228,True,True,46,209.84815961242649,1.0864998788700295,1.0864998788700295,NA,SA01-Library-10-10
1,34000001,34500000,500000,0.452504,0.995746,177,True,True,46,204.1962986549079,0.8668129695099435,0.8668129695099435,NA,SA01-Library-10-10
1,34500001,35000000,500000,0.439524,0.989484,220,True,True,46,198.55934926102492,1.107981068727161,1.107981068727161,NA,SA01-Library-10-10
1,35000001,35500000,500000,0.452928,0.988414,203,True,True,46,204.3800729441492,0.9932475171171589,0.9932475171171589,NA,SA01-Library-10-10
1,35500001,36000000,500000,0.413266,0.997992,204,True,True,46,187.0907231467996,1.0903800924428126,1.0903800924428126,NA,SA01-Library-10-10
1,36000001,36500000,500000,0.434636,0.999594,201,True,True,46,196.4310540531102,1.0232597944806348,1.0232597944806348,NA,SA01-Library-10-10
1,36500001,37000000,500000,0.486274,0.999791,206,True,True,46,218.76184356611844,0.9416633021642035,0.9416633021642035,NA,SA01-Library-10-10
1,37000001,37500000,500000,0.48945,0.998553,237,True,True,46,220.1242652418756,1.0766645818877856,1.0766645818877856,NA,SA01-Library-10-10
1,37500001,38000000,500000,0.47098,0.996122,198,True,True,46,212.18320742522957,0.9331558439645723,0.9331558439645723,NA,SA01-Library-10-10
1,38000001,38500000,500000,0.475414,0.998645,216,True,True,46,214.09352238363587,1.0089048822922717,1.0089048822922717,NA,SA01-Library-10-10
1,38500001,39000000,500000,0.45753,0.99888,197,True,True,46,206.3732512690559,0.9545810747690567,0.9545810747690567,NA,SA01-Library-10-10
1,39000001,39500000,500000,0.44863,0.997265,206,True,True,46,202.5161356347174,1.0172028977067118,1.0172028977067118,NA,SA01-Library-10-10
1,39500001,40000000,500000,0.439456,0.998169,186,True,True,46,198.52976200310263,0.9368872360663646,0.9368872360663646,NA,SA01-Library-10-10
1,40000001,40500000,500000,0.474774,0.99749,207,True,True,46,213.81794297869178,0.968113326301286,0.968113326301286,NA,SA01-Library-10-10
1,40500001,41000000,500000,0.424226,0.991994,198,True,True,46,191.8883171714516,1.0318502080722696,1.0318502080722696,NA,SA01-Library-10-10
1,41000001,41500000,500000,0.469254,0.999377,217,True,True,46,211.43891512967056,1.0263011417123427,1.0263011417123427,NA,SA01-Library-10-10
1,41500001,42000000,500000,0.459646,0.997271,180,True,True,46,207.28881372123928,0.8683536596531586,0.8683536596531586,NA,SA01-Library-10-10
1,42000001,42500000,500000,0.458744,0.993945,219,True,True,46,206.89860084271703,1.0584895166424173,1.0584895166424173,NA,SA01-Library-10-10
1,42500001,43000000,500000,0.410184,0.992973,181,True,True,46,185.73887531494654,0.9744863572210658,0.9744863572210658,NA,SA01-Library-10-10
1,43000001,43500000,500000,0.444082,0.998365,196,True,True,46,200.54122914612256,0.9773551345752766,0.9773551345752766,NA,SA01-Library-10-10
1,43500001,44000000,500000,0.46556,0.994952,196,True,True,46,209.8447052040744,0.9340240432056154,0.9340240432056154,NA,SA01-Library-10-10
1,44000001,44500000,500000,0.489678,0.999805,252,True,True,46,220.22202213378623,1.1442997278760272,1.1442997278760272,NA,SA01-Library-10-10
1,44500001,45000000,500000,0.448976,0.999575,190,True,True,46,202.66627403828124,0.9375018162326864,0.9375018162326864,NA,SA01-Library-10-10
1,45000001,45500000,500000,0.4763,0.998335,233,True,True,46,214.4749419160564,1.0863739974397295,1.0863739974397295,NA,SA01-Library-10-10
1,45500001,46000000,500000,0.426884,0.991461,172,True,True,46,193.04952674477659,0.8909630751252482,0.8909630751252482,NA,SA01-Library-10-10
1,46000001,46500000,500000,0.42514,0.992621,174,True,True,46,192.28772053077145,0.9048939761712714,0.9048939761712714,NA,SA01-Library-10-10
1,46500001,47000000,500000,0.477598,0.994435,218,True,True,46,215.033546134468,1.0137953073781194,1.0137953073781194,NA,SA01-Library-10-10
1,47000001,47500000,500000,0.432612,0.993806,197,True,True,46,195.5488927786912,1.0074206874847973,1.0074206874847973,NA,SA01-Library-10-10
1,47500001,48000000,500000,0.44435,0.995963,208,True,True,46,200.65767717400365,1.0365912878560302,1.0365912878560302,NA,SA01-Library-10-10
1,48000001,48500000,500000,0.47836,0.998098,223,True,True,46,215.36137915173478,1.0354688518357016,1.0354688518357016,NA,SA01-Library-10-10
1,48500001,49000000,500000,0.40629,0.98244,205,True,True,46,184.0291405372209,1.1139540151171745,1.1139540151171745,NA,SA01-Library-10-10
1,49000001,49500000,500000,0.42157,0.994978,231,True,True,46,190.7270866518464,1.2111546611188364,1.2111546611188364,NA,SA01-Library-10-10
1,49500001,50000000,500000,0.378352,0.987045,195,True,True,46,171.70605552451633,1.1356617528969895,1.1356617528969895,NA,SA01-Library-10-10
1,50000001,50500000,500000,0.371538,0.98492,179,True,True,46,168.6854786937473,1.061146468481611,1.061146468481611,NA,SA01-Library-10-10
1,50500001,51000000,500000,0.418322,0.998959,191,True,True,46,189.30581205367025,1.0089494766586957,1.0089494766586957,NA,SA01-Library-10-10
1,51000001,51500000,500000,0.382956,0.994276,183,True,True,46,173.74362950987606,1.053276028112431,1.053276028112431,NA,SA01-Library-10-10
1,51500001,52000000,500000,0.412344,0.997733,200,True,True,46,186.6864354704907,1.0713151145446438,1.0713151145446438,NA,SA01-Library-10-10
1,52000001,52500000,500000,0.413904,0.998198,179,True,True,46,187.37041660370645,0.9553269040255693,0.9553269040255693,NA,SA01-Library-10-10
1,52500001,53000000,500000,0.41308,0.997076,205,True,True,46,187.00917270562982,1.096202913654345,1.096202913654345,NA,SA01-Library-10-10
1,53000001,53500000,500000,0.431396,0.997921,193,True,True,46,195.01864890474394,0.9896489442620949,0.9896489442620949,NA,SA01-Library-10-10
1,53500001,54000000,500000,0.492008,0.998528,235,True,True,46,221.2206511512623,1.0622878053067293,1.0622878053067293,NA,SA01-Library-10-10
1,54000001,54500000,500000,0.459268,0.999284,230,True,True,46,207.12530025930272,1.1104389454695305,1.1104389454695305,NA,SA01-Library-10-10
1,54500001,55000000,500000,0.487852,0.998269,225,True,True,46,219.43892451159172,1.0253422472826352,1.0253422472826352,NA,SA01-Library-10-10
1,55000001,55500000,500000,0.48352,0.997482,224,True,True,46,217.57941370687675,1.0295091625799353,1.0295091625799353,NA,SA01-Library-10-10
1,55500001,56000000,500000,0.41857,0.997849,199,True,True,46,189.41438018309154,1.0506066107950347,1.0506066107950347,NA,SA01-Library-10-10
1,56000001,56500000,500000,0.399154,0.997716,181,True,True,46,180.8909545102618,1.0006028244476537,1.0006028244476537,NA,SA01-Library-10-10
1,56500001,57000000,500000,0.40812,0.990909,219,True,True,46,184.83287628402294,1.1848541471782013,1.1848541471782013,NA,SA01-Library-10-10
1,57000001,57500000,500000,0.402878,0.998922,179,True,True,46,182.52945682477986,0.9806636315793785,0.9806636315793785,NA,SA01-Library-10-10
1,57500001,58000000,500000,0.405918,0.998621,183,True,True,46,183.86570626270608,0.9952916382271463,0.9952916382271463,NA,SA01-Library-10-10
1,58000001,58500000,500000,0.4045,0.998451,188,True,True,46,183.24256202683117,1.0259625161346098,1.0259625161346098,NA,SA01-Library-10-10
1,58500001,59000000,500000,0.413974,0.978084,188,True,True,46,187.4011008319511,1.003195814567738,1.003195814567738,NA,SA01-Library-10-10
1,59000001,59500000,500000,0.422352,0.99495,190,True,True,46,191.06907799231038,0.9944047566275825,0.9944047566275825,NA,SA01-Library-10-10
1,59500001,60000000,500000,0.407466,0.994132,174,True,True,46,184.5456883284318,0.9428559484431634,0.9428559484431634,NA,SA01-Library-10-10
1,60000001,60500000,500000,0.39498,0.991859,181,True,True,46,179.05236941765097,1.010877435404421,1.010877435404421,NA,SA01-Library-10-10
1,60500001,61000000,500000,0.37483,0.988528,181,True,True,46,170.14552375673358,1.0637952501106387,1.0637952501106387,NA,SA01-Library-10-10
1,61000001,61500000,500000,0.399528,0.99414,196,True,True,46,181.05558813894308,1.0825404618253953,1.0825404618253953,NA,SA01-Library-10-10
1,61500001,62000000,500000,0.395642,0.999885,166,True,True,46,179.34411797855282,0.9255948947255209,0.9255948947255209,NA,SA01-Library-10-10
1,62000001,62500000,500000,0.402272,0.997222,181,True,True,46,182.2629459887792,0.9930707474197364,0.9930707474197364,NA,SA01-Library-10-10
1,62500001,63000000,500000,0.430326,0.999605,200,True,True,46,194.55191412559486,1.028003249923761,1.028003249923761,NA,SA01-Library-10-10
1,63000001,63500000,500000,0.385316,0.995687,169,True,True,46,174.78704350594253,0.9668908896800135,0.9668908896800135,NA,SA01-Library-10-10
1,63500001,64000000,500000,0.392878,0.992088,170,True,True,46,178.12563333611592,0.9543825715371174,0.9543825715371174,NA,SA01-Library-10-10
1,64000001,64500000,500000,0.412872,0.997637,197,True,True,46,186.91797131837197,1.0539382522211072,1.0539382522211072,NA,SA01-Library-10-10
1,64500001,65000000,500000,0.408236,0.992826,174,True,True,46,184.88380915844516,0.9411316263550273,0.9411316263550273,NA,SA01-Library-10-10
1,65000001,65500000,500000,0.4055,0.998483,215,True,True,46,183.68204144077495,1.1705009281994667,1.1705009281994667,NA,SA01-Library-10-10
1,65500001,66000000,500000,0.409854,0.994359,202,True,True,46,185.59405709206092,1.0883969194110628,1.0883969194110628,NA,SA01-Library-10-10
1,66000001,66500000,500000,0.371378,0.982608,179,True,True,46,168.61448158890528,1.0615932766463998,1.0615932766463998,NA,SA01-Library-10-10
1,66500001,67000000,500000,0.383796,0.992125,161,True,True,46,174.11509508959165,0.9246757147457938,0.9246757147457938,NA,SA01-Library-10-10
1,67000001,67500000,500000,0.372432,0.994586,174,True,True,46,169.0821152856631,1.0290857770854605,1.0290857770854605,NA,SA01-Library-10-10
1,67500001,68000000,500000,0.406774,0.988319,185,True,True,46,184.2417545669129,1.004115491816008,1.004115491816008,NA,SA01-Library-10-10
1,68000001,68500000,500000,0.412032,0.996549,179,True,True,46,186.5496022197123,0.9595303226065278,0.9595303226065278,NA,SA01-Library-10-10
1,68500001,69000000,500000,0.396932,0.998536,158,True,True,46,179.91247141283168,0.878204822374149,0.878204822374149,NA,SA01-Library-10-10
1,69000001,69500000,500000,0.373348,0.983537,165,True,True,46,169.48840741060675,0.9735179091055294,0.9735179091055294,NA,SA01-Library-10-10
1,69500001,70000000,500000,0.369204,0.990829,174,True,True,46,167.6494867758855,1.0378797057255766,1.0378797057255766,NA,SA01-Library-10-10
1,70000001,70500000,500000,0.353898,0.989137,167,True,True,46,160.83850158786282,1.0383086036695715,1.0383086036695715,NA,SA01-Library-10-10
1,70500001,71000000,500000,0.376878,0.997051,149,True,True,46,171.0531452875447,0.871074307049585,0.871074307049585,NA,SA01-Library-10-10
1,71000001,71500000,500000,0.377052,0.99276,183,True,True,46,171.130233155138,1.0693610160286608,1.0693610160286608,NA,SA01-Library-10-10
1,71500001,72000000,500000,0.368094,0.986446,167,True,True,46,167.15654905887314,0.9990634584181443,0.9990634584181443,NA,SA01-Library-10-10
1,72000001,72500000,500000,0.353606,0.989156,159,True,True,46,160.70827639402034,0.9893703272018671,0.9893703272018671,NA,SA01-Library-10-10
1,72500001,73000000,500000,0.344518,0.998939,163,True,True,46,156.64983646912063,1.0405373135013207,1.0405373135013207,NA,SA01-Library-10-10
1,73000001,73500000,500000,0.350444,0.995263,135,True,True,46,159.29740577343543,0.8474714283295172,0.8474714283295172,NA,SA01-Library-10-10
1,73500001,74000000,500000,0.349042,0.995547,156,True,True,46,158.67143386423882,0.9831637377996815,0.9831637377996815,NA,SA01-Library-10-10
1,74000001,74500000,500000,0.357042,0.999693,174,True,True,46,162.23996751076075,1.0724854218702877,1.0724854218702877,NA,SA01-Library-10-10
1,74500001,75000000,500000,0.356602,0.98954,163,True,True,46,162.0439090225108,1.005900196948201,1.005900196948201,NA,SA01-Library-10-10
1,75000001,75500000,500000,0.37175,0.995147,188,True,True,46,168.7795448584311,1.113879055413324,1.113879055413324,NA,SA01-Library-10-10
1,75500001,76000000,500000,0.374126,0.985104,172,True,True,46,169.83340604216832,1.0127571719152457,1.0127571719152457,NA,SA01-Library-10-10
1,76000001,76500000,500000,0.380542,0.991098,158,True,True,46,172.67561024650237,0.9150105204460997,0.9150105204460997,NA,SA01-Library-10-10
1,76500001,77000000,500000,0.389622,0.996921,170,True,True,46,176.689012374918,0.9621424542193686,0.9621424542193686,NA,SA01-Library-10-10
1,77000001,77500000,500000,0.386936,0.991008,153,True,True,46,175.50287659992398,0.8717805825415529,0.8717805825415529,NA,SA01-Library-10-10
1,77500001,78000000,500000,0.382958,0.996847,160,True,True,46,173.7445140579751,0.9208923853941724,0.9208923853941724,NA,SA01-Library-10-10
1,78000001,78500000,500000,0.388162,0.995439,207,True,True,46,176.04439083345667,1.175839792565889,1.175839792565889,NA,SA01-Library-10-10
1,78500001,79000000,500000,0.384694,0.992357,199,True,True,46,174.51211054799975,1.1403220061639494,1.1403220061639494,NA,SA01-Library-10-10
1,79000001,79500000,500000,0.360244,0.990576,151,True,True,46,163.66599935974807,0.9226106863411049,0.9226106863411049,NA,SA01-Library-10-10
1,79500001,80000000,500000,0.35694,0.994438,150,True,True,46,162.19451977393706,0.9248154636116344,0.9248154636116344,NA,SA01-Library-10-10
1,80000001,80500000,500000,0.355616,0.993634,181,True,True,46,161.60447064445344,1.120018519773619,1.120018519773619,NA,SA01-Library-10-10
1,80500001,81000000,500000,0.35124,0.992152,163,True,True,46,159.65269689030907,1.0209661545021738,1.0209661545021738,NA,SA01-Library-10-10
1,81000001,81500000,500000,0.351246,0.986116,156,True,True,46,159.65537465901906,0.9771045937737708,0.9771045937737708,NA,SA01-Library-10-10
1,81500001,82000000,500000,0.368816,0.99803,156,True,True,46,167.47719837692156,0.9314700837597536,0.9314700837597536,NA,SA01-Library-10-10
1,82000001,82500000,500000,0.364988,0.998756,163,True,True,46,165.7763815347115,0.9832522491502798,0.9832522491502798,NA,SA01-Library-10-10
1,82500001,83000000,500000,0.371044,0.988183,170,True,True,46,168.46626467336117,1.009104109535595,1.009104109535595,NA,SA01-Library-10-10
1,83000001,83500000,500000,0.36098,0.995969,175,True,True,46,163.9935980918498,1.067114826653085,1.067114826653085,NA,SA01-Library-10-10
1,83500001,84000000,500000,0.367092,0.933842,197,True,True,46,166.71143870086937,1.1816825620075024,1.1816825620075024,NA,SA01-Library-10-10
1,84000001,84500000,500000,0.3813,0.996867,180,True,True,46,173.01104963576532,1.0403959768982864,1.0403959768982864,NA,SA01-Library-10-10
1,84500001,85000000,500000,0.374536,0.98507,194,True,True,46,170.01518678407675,1.141074533808468,1.141074533808468,NA,SA01-Library-10-10
1,85000001,85500000,500000,0.403988,0.99939,208,True,True,46,183.0174994934819,1.13650334298993,1.13650334298993,NA,SA01-Library-10-10
1,85500001,86000000,500000,0.395116,0.996336,166,True,True,46,179.1123102126027,0.9267928028116066,0.9267928028116066,NA,SA01-Library-10-10
1,86000001,86500000,500000,0.377086,0.974024,178,True,True,46,171.1452958533813,1.040051957679813,1.040051957679813,NA,SA01-Library-10-10
1,86500001,87000000,500000,0.378056,0.990248,164,True,True,46,171.57496403906742,0.955850411617498,0.955850411617498,NA,SA01-Library-10-10
1,87000001,87500000,500000,0.38553,0.984248,177,True,True,46,174.88162324711365,1.0121132038550043,1.0121132038550043,NA,SA01-Library-10-10
1,87500001,88000000,500000,0.403886,0.999267,180,True,True,46,182.97265884689318,0.9837535352788385,0.9837535352788385,NA,SA01-Library-10-10
1,88000001,88500000,500000,0.380748,0.998117,192,True,True,46,172.7667790829846,1.111324764049558,1.111324764049558,NA,SA01-Library-10-10
1,88500001,89000000,500000,0.373594,0.994112,173,True,True,46,169.5975026775592,1.0200621900011682,1.0200621900011682,NA,SA01-Library-10-10
1,89000001,89500000,500000,0.38298,0.999074,205,True,True,46,173.75424405359408,1.1798272964012795,1.1798272964012795,NA,SA01-Library-10-10
1,89500001,90000000,500000,0.390624,0.990267,176,True,True,46,177.1312606422094,0.9936134331223755,0.9936134331223755,NA,SA01-Library-10-10
1,90000001,90500000,500000,0.40092,0.988575,170,True,True,46,181.66818634818077,0.9357719885758213,0.9357719885758213,NA,SA01-Library-10-10
1,90500001,91000000,500000,0.38393,0.990753,179,True,True,46,174.17434442049444,1.027705892021935,1.027705892021935,NA,SA01-Library-10-10
1,91000001,91500000,500000,0.38992,0.997677,189,True,True,46,176.82055260354045,1.0688802699523725,1.0688802699523725,NA,SA01-Library-10-10
1,91500001,92000000,500000,0.395064,0.983632,206,True,True,46,179.08939195024632,1.150263551384606,1.150263551384606,NA,SA01-Library-10-10
1,92000001,92500000,500000,0.421956,0.997822,193,True,True,46,190.89590536630413,1.011022209353618,1.011022209353618,NA,SA01-Library-10-10
1,92500001,93000000,500000,0.394204,0.996067,194,True,True,46,178.71030943126524,1.0855557276879733,1.0855557276879733,NA,SA01-Library-10-10
1,93000001,93500000,500000,0.393194,0.99519,210,True,True,46,178.26498814255356,1.1780215632251287,1.1780215632251287,NA,SA01-Library-10-10
1,93500001,94000000,500000,0.384482,0.993513,173,True,True,46,174.41839228685475,0.9918678743207194,0.9918678743207194,NA,SA01-Library-10-10
1,94000001,94500000,500000,0.432008,0.990933,199,True,True,46,195.2855384971753,1.0190206685626053,1.0190206685626053,NA,SA01-Library-10-10
1,94500001,95000000,500000,0.404182,0.995383,183,True,True,46,183.10278100469824,0.9994386704334348,0.9994386704334348,NA,SA01-Library-10-10
1,95000001,95500000,500000,0.425272,0.999509,183,True,True,46,192.34539366390317,0.9514134781920853,0.9514134781920853,NA,SA01-Library-10-10
1,95500001,96000000,500000,0.392104,0.99453,157,True,True,46,177.78424877952114,0.883092855963316,0.883092855963316,NA,SA01-Library-10-10
1,96000001,96500000,500000,0.369776,0.99986,160,True,True,46,167.90344414266164,0.9529286359608778,0.9529286359608778,NA,SA01-Library-10-10
1,96500001,97000000,500000,0.374178,0.986689,191,True,True,46,169.85646234073263,1.1244788533088212,1.1244788533088212,NA,SA01-Library-10-10
1,97000001,97500000,500000,0.37358,0.991894,189,True,True,46,169.59129420972272,1.1144439983238512,1.1144439983238512,NA,SA01-Library-10-10
1,97500001,98000000,500000,0.359166,0.991743,156,True,True,46,163.1860500831889,0.9559640662941128,0.9559640662941128,NA,SA01-Library-10-10
1,98000001,98500000,500000,0.343234,0.997254,177,True,True,46,156.07559471394978,1.1340658372912162,1.1340658372912162,NA,SA01-Library-10-10
1,98500001,99000000,500000,0.362604,0.995949,157,True,True,46,164.7162088628056,0.9531545261023308,0.9531545261023308,NA,SA01-Library-10-10
