chr,start,end,width,gc,map,reads,valid,ideal,modal_quantile,modal_curve,cor_gc,copy,cor_map,cell_id
1,39500001,40000000,500000,0.439456,0.998169,191,True,True,35,192.60215844209657,0.9916815135663278,0.9916815135663278,NA,SA01-Library-2-2
1,40000001,40500000,500000,0.474774,0.99749,217,True,True,35,208.31505447622396,1.0416913964553018,1.0416913964553018,NA,SA01-Library-2-2
1,40500001,41000000,500000,0.424226,0.991994,208,True,True,35,185.79780230849437,1.119496557094048,1.119496557094048,NA,SA01-Library-2-2
1,41000001,41500000,500000,0.469254,0.999377,221,True,True,35,205.86532241055886,1.0735173724851916,1.0735173724851916,NA,SA01-Library-2-2
1,41500001,42000000,500000,0.459646,0.997271,195,True,True,35,201.59597538449867,0.9672812149552176,0.9672812149552176,NA,SA01-Library-2-2
1,42000001,42500000,500000,0.458744,0.993945,174,True,True,35,201.19481691001135,0.8648334120745526,0.8648334120745526,NA,SA01-Library-2-2
1,42500001,43000000,500000,0.410184,0.992973,204,True,True,35,179.5089615213554,1.1364335143553879,1.1364335143553879,NA,SA01-Library-2-2
1,43000001,43500000,500000,0.444082,0.998365,214,True,True,35,194.66552318658157,1.0993215259534523,1.0993215259534523,NA,SA01-Library-2-2
1,43500001,44000000,500000,0.46556,0.994952,201,True,True,35,204.22469171189493,0.9842100791786524,0.9842100791786524,NA,SA01-Library-2-2
1,44000001,44500000,500000,0.489678,0.999805,225,True,True,35,214.91803654371103,1.0469107368484565,1.0469107368484565,NA,SA01-Library-2-2
1,44500001,45000000,500000,0.448976,0.999575,208,True,True,35,196.8466969870111,1.0566598433385188,1.0566598433385188,NA,SA01-Library-2-2
1,45000001,45500000,500000,0.4763,0.998335,211,True,True,35,208.99188217836175,1.0096085924520477,1.0096085924520477,NA,SA01-Library-2-2
1,45500001,46000000,500000,0.426884,0.991461,202,True,True,35,186.98656541584714,1.0802915147982095,1.0802915147982095,NA,SA01-Library-2-2
1,46000001,46500000,500000,0.42514,0.992621,198,True,True,35,186.2066385338312,1.0633348067449597,1.0633348067449597,NA,SA01-Library-2-2
1,46500001,47000000,500000,0.477598,0.994435,217,True,True,35,209.56744889513806,1.0354661525157993,1.0354661525157993,NA,SA01-Library-2-2
1,47000001,47500000,500000,0.432612,0.993806,182,True,True,35,189.5465720812917,0.9601861853874352,0.9601861853874352,NA,SA01-Library-2-2
1,47500001,48000000,500000,0.44435,0.995963,207,True,True,35,194.78501229687961,1.0627101005312618,1.0627101005312618,NA,SA01-Library-2-2
1,48000001,48500000,500000,0.47836,0.998098,220,True,True,35,209.90528112810173,1.0480917812912844,1.0480917812912844,NA,SA01-Library-2-2
1,48500001,49000000,500000,0.40629,0.98244,162,True,True,35,177.76240580482977,0.9113288001843554,0.9113288001843554,NA,SA01-Library-2-2
1,49000001,49500000,500000,0.42157,0.994978,197,True,True,35,184.60940999163594,1.0671178679836821,1.0671178679836821,NA,SA01-Library-2-2
1,49500001,50000000,500000,0.378352,0.987045,180,True,True,35,165.198521252003,1.0895981309991147,1.0895981309991147,NA,SA01-Library-2-2
1,50000001,50500000,500000,0.371538,0.98492,177,True,True,35,162.12543868368874,1.0917472386633411,1.0917472386633411,NA,SA01-Library-2-2
1,50500001,51000000,500000,0.418322,0.998959,175,True,True,35,183.15542353157304,0.9554726615552983,0.9554726615552983,NA,SA01-Library-2-2
1,51000001,51500000,500000,0.382956,0.994276,167,True,True,35,167.27295350051443,0.9983682149755693,0.9983682149755693,NA,SA01-Library-2-2
1,51500001,52000000,500000,0.412344,0.997733,185,True,True,35,180.47728997095192,1.0250597182048558,1.0250597182048558,NA,SA01-Library-2-2
1,52000001,52500000,500000,0.413904,0.998198,186,True,True,35,181.17642297223443,1.0266236464360752,1.0266236464360752,NA,SA01-Library-2-2
1,52500001,53000000,500000,0.41308,0.997076,196,True,True,35,180.80715983805587,1.0840278680089437,1.0840278680089437,NA,SA01-Library-2-2
1,53000001,53500000,500000,0.431396,0.997921,216,True,True,35,189.0033105550517,1.1428371247343039,1.1428371247343039,NA,SA01-Library-2-2
1,53500001,54000000,500000,0.492008,0.998528,213,True,True,35,215.94881635491942,0.9863448366854073,0.9863448366854073,NA,SA01-Library-2-2
1,54000001,54500000,500000,0.459268,0.999284,200,True,True,35,201.4278697589171,0.9929112601914221,0.9929112601914221,NA,SA01-Library-2-2
1,54500001,55000000,500000,0.487852,0.998269,230,True,True,35,214.10994211709132,1.0742144793734931,1.0742144793734931,NA,SA01-Library-2-2
1,55000001,55500000,500000,0.48352,0.997482,206,True,True,35,212.19183015140828,0.9708196581037538,0.9708196581037538,NA,SA01-Library-2-2
1,55500001,56000000,500000,0.41857,0.997849,182,True,True,35,183.26646980773643,0.9930894625238045,0.9930894625238045,NA,SA01-Library-2-2
1,56000001,56500000,500000,0.399154,0.997716,174,True,True,35,174.5588120866489,0.9967987174066496,0.9967987174066496,NA,SA01-Library-2-2
1,56500001,57000000,500000,0.40812,0.990909,188,True,True,35,178.58334640435854,1.0527297409598302,1.0527297409598302,NA,SA01-Library-2-2
1,57000001,57500000,500000,0.402878,0.998922,176,True,True,35,176.23111412229446,0.9986885736752814,0.9986885736752814,NA,SA01-Library-2-2
1,57500001,58000000,500000,0.405918,0.998621,178,True,True,35,177.5954956826712,1.0022776721660305,1.0022776721660305,NA,SA01-Library-2-2
1,58000001,58500000,500000,0.4045,0.998451,157,True,True,35,176.9591688339547,0.8872103154333705,0.8872103154333705,NA,SA01-Library-2-2
1,58500001,59000000,500000,0.413974,0.978084,164,True,True,35,181.20779009126034,0.9050383535796441,0.9050383535796441,NA,SA01-Library-2-2
1,59000001,59500000,500000,0.422352,0.99495,193,True,True,35,184.9593599961742,1.0434724687844514,1.0434724687844514,NA,SA01-Library-2-2
1,59500001,60000000,500000,0.407466,0.994132,182,True,True,35,178.28998961237934,1.020808854135258,1.020808854135258,NA,SA01-Library-2-2
1,60000001,60500000,500000,0.39498,0.991859,181,True,True,35,172.68320954905397,1.0481621257368596,1.0481621257368596,NA,SA01-Library-2-2
1,60500001,61000000,500000,0.37483,0.988528,183,True,True,35,163.61054570081063,1.1185098076419,1.1185098076419,NA,SA01-Library-2-2
1,61000001,61500000,500000,0.399528,0.99414,199,True,True,35,174.72680727525267,1.1389208279099898,1.1389208279099898,NA,SA01-Library-2-2
1,61500001,62000000,500000,0.395642,0.999885,170,True,True,35,172.98076799451044,0.9827682115817347,0.9827682115817347,NA,SA01-Library-2-2
1,62000001,62500000,500000,0.402272,0.997222,183,True,True,35,175.95905344870064,1.0400146875838479,1.0400146875838479,NA,SA01-Library-2-2
1,62500001,63000000,500000,0.430326,0.999605,187,True,True,35,188.52518539509487,0.9919099117080908,0.9919099117080908,NA,SA01-Library-2-2
1,63000001,63500000,500000,0.385316,0.995687,168,True,True,35,168.33569297520208,0.9980058122596048,0.9980058122596048,NA,SA01-Library-2-2
1,63500001,64000000,500000,0.392878,0.992088,174,True,True,35,171.73817848905756,1.0131701729390739,1.0131701729390739,NA,SA01-Library-2-2
1,64000001,64500000,500000,0.412872,0.997637,207,True,True,35,180.71393982011662,1.1454567379032776,1.1454567379032776,NA,SA01-Library-2-2
1,64500001,65000000,500000,0.408236,0.992826,180,True,True,35,178.63537579337077,1.0076391599400094,1.0076391599400094,NA,SA01-Library-2-2
1,65000001,65500000,500000,0.4055,0.998483,173,True,True,35,177.40793388423702,0.9751536823200179,0.9751536823200179,NA,SA01-Library-2-2
1,65500001,66000000,500000,0.409854,0.994359,196,True,True,35,179.3609919640988,1.092768265015125,1.092768265015125,NA,SA01-Library-2-2
1,66000001,66500000,500000,0.371378,0.982608,179,True,True,35,162.0532380193238,1.1045752753095586,1.1045752753095586,NA,SA01-Library-2-2
1,66500001,67000000,500000,0.383796,0.992125,181,True,True,35,167.65126407808512,1.0796220415952102,1.0796220415952102,NA,SA01-Library-2-2
1,67000001,67500000,500000,0.372432,0.994586,178,True,True,35,162.52882493337663,1.0951903459153494,1.0951903459153494,NA,SA01-Library-2-2
1,67500001,68000000,500000,0.406774,0.988319,184,True,True,35,177.9795530644433,1.0338266212713592,1.0338266212713592,NA,SA01-Library-2-2
1,68000001,68500000,500000,0.412032,0.996549,195,True,True,35,180.3374416994345,1.0813062343703608,1.0813062343703608,NA,SA01-Library-2-2
1,68500001,69000000,500000,0.396932,0.998536,177,True,True,35,173.5605089960114,1.019817244279156,1.019817244279156,NA,SA01-Library-2-2
1,69000001,69500000,500000,0.373348,0.983537,134,True,True,35,162.9420763966667,0.8223781294758389,0.8223781294758389,NA,SA01-Library-2-2
1,69500001,70000000,500000,0.369204,0.990829,200,True,True,35,161.07202322095952,1.2416805600413852,1.2416805600413852,NA,SA01-Library-2-2
1,70000001,70500000,500000,0.353898,0.989137,154,True,True,35,154.15387444360027,0.9990018126747987,0.9990018126747987,NA,SA01-Library-2-2
1,70500001,71000000,500000,0.376878,0.997051,169,True,True,35,164.53404610483068,1.0271430381790034,1.0271430381790034,NA,SA01-Library-2-2
1,71000001,71500000,500000,0.377052,0.99276,177,True,True,35,164.61249321939303,1.075252531192132,1.075252531192132,NA,SA01-Library-2-2
1,71500001,72000000,500000,0.368094,0.986446,201,True,True,35,160.5708997305212,1.2517834821709855,1.2517834821709855,NA,SA01-Library-2-2
1,72000001,72500000,500000,0.353606,0.989156,164,True,True,35,154.02172456183382,1.0647848572436953,1.0647848572436953,NA,SA01-Library-2-2
1,72500001,73000000,500000,0.344518,0.998939,180,True,True,35,149.90562280715545,1.2007554928847408,1.2007554928847408,NA,SA01-Library-2-2
1,73000001,73500000,500000,0.350444,0.995263,164,True,True,35,152.59029903088748,1.0747734360675376,1.0747734360675376,NA,SA01-Library-2-2
1,73500001,74000000,500000,0.349042,0.995547,167,True,True,35,151.95538147346005,1.0990068162157691,1.0990068162157691,NA,SA01-Library-2-2
1,74000001,74500000,500000,0.357042,0.999693,179,True,True,35,155.57634768375345,1.150560497562655,1.150560497562655,NA,SA01-Library-2-2
1,74500001,75000000,500000,0.356602,0.98954,176,True,True,35,155.37731796578888,1.1327264642240242,1.1327264642240242,NA,SA01-Library-2-2
1,75000001,75500000,500000,0.37175,0.995147,157,True,True,35,162.22110163778214,0.9678149045650044,0.9678149045650044,NA,SA01-Library-2-2
1,75500001,76000000,500000,0.374126,0.985104,142,True,True,35,163.29302055084378,0.8696023842353148,0.8696023842353148,NA,SA01-Library-2-2
1,76000001,76500000,500000,0.380542,0.991098,160,True,True,35,166.18546950000436,0.9627797212438949,0.9627797212438949,NA,SA01-Library-2-2
1,76500001,77000000,500000,0.389622,0.996921,185,True,True,35,170.27367717013726,1.0864861972479058,1.0864861972479058,NA,SA01-Library-2-2
1,77000001,77500000,500000,0.386936,0.991008,164,True,True,35,169.06496134729846,0.9700413302263509,0.9700413302263509,NA,SA01-Library-2-2
1,77500001,78000000,500000,0.382958,0.996847,155,True,True,35,167.2738543021716,0.9266241914890088,0.9266241914890088,NA,SA01-Library-2-2
1,78000001,78500000,500000,0.388162,0.995439,181,True,True,35,169.6167349846242,1.067111685744969,1.067111685744969,NA,SA01-Library-2-2
1,78500001,79000000,500000,0.384694,0.992357,179,True,True,35,168.05563819079268,1.0651234432062449,1.0651234432062449,NA,SA01-Library-2-2
1,79000001,79500000,500000,0.360244,0.990576,156,True,True,35,157.02430852408978,0.993476751888179,0.993476751888179,NA,SA01-Library-2-2
1,79500001,80000000,500000,0.35694,0.994438,171,True,True,35,155.5302102556135,1.0994648545704526,1.0994648545704526,NA,SA01-Library-2-2
1,80000001,80500000,500000,0.355616,0.993634,151,True,True,35,154.93125829151944,0.974625789947937,0.974625789947937,NA,SA01-Library-2-2
1,80500001,81000000,500000,0.35124,0.992152,167,True,True,35,152.95071512276257,1.091854979991176,1.091854979991176,NA,SA01-Library-2-2
1,81000001,81500000,500000,0.351246,0.986116,144,True,True,35,152.953431648427,0.9414630220980788,0.9414630220980788,NA,SA01-Library-2-2
1,81500001,82000000,500000,0.368816,0.99803,192,True,True,35,160.89686612484633,1.1933109986804808,1.1933109986804808,NA,SA01-Library-2-2
1,82000001,82500000,500000,0.364988,0.998756,160,True,True,35,159.16817100611107,1.0052261013532473,1.0052261013532473,NA,SA01-Library-2-2
1,82500001,83000000,500000,0.371044,0.988183,157,True,True,35,161.90251301040797,0.9697193519776137,0.9697193519776137,NA,SA01-Library-2-2
1,83000001,83500000,500000,0.36098,0.995969,153,True,True,35,157.3570239612132,0.9723112203603497,0.9723112203603497,NA,SA01-Library-2-2
1,83500001,84000000,500000,0.367092,0.933842,183,True,True,35,160.11845568039485,1.1429038534151115,1.1429038534151115,NA,SA01-Library-2-2
1,84000001,84500000,500000,0.3813,0.996867,183,True,True,35,166.52698785317122,1.0989209758682073,1.0989209758682073,NA,SA01-Library-2-2
1,84500001,85000000,500000,0.374536,0.98507,166,True,True,35,163.4779473408432,1.0154274793645313,1.0154274793645313,NA,SA01-Library-2-2
1,85000001,85500000,500000,0.403988,0.99939,178,True,True,35,176.72937240417195,1.0071896797829518,1.0071896797829518,NA,SA01-Library-2-2
1,85500001,86000000,500000,0.395116,0.996336,196,True,True,35,172.7443420350391,1.1346247158719895,1.1346247158719895,NA,SA01-Library-2-2
1,86000001,86500000,500000,0.377086,0.974024,179,True,True,35,164.6278217035154,1.0873010293628742,1.0873010293628742,NA,SA01-Library-2-2
1,86500001,87000000,500000,0.378056,0.990248,171,True,True,35,165.06509820367725,1.0359549163385198,1.0359549163385198,NA,SA01-Library-2-2
1,87000001,87500000,500000,0.38553,0.984248,177,True,True,35,168.43203959090204,1.050868946489684,1.050868946489684,NA,SA01-Library-2-2
1,87500001,88000000,500000,0.403886,0.999267,189,True,True,35,176.68359032291076,1.0697088487650692,1.0697088487650692,NA,SA01-Library-2-2
1,88000001,88500000,500000,0.380748,0.998117,166,True,True,35,166.27828741412765,0.9983263755090612,0.9983263755090612,NA,SA01-Library-2-2
1,88500001,89000000,500000,0.373594,0.994112,178,True,True,35,163.05304817021974,1.091669257321558,1.091669257321558,NA,SA01-Library-2-2
1,89000001,89500000,500000,0.38298,0.999074,177,True,True,35,167.28376310080907,1.0580823668662673,1.0580823668662673,NA,SA01-Library-2-2
1,89500001,90000000,500000,0.390624,0.990267,172,True,True,35,170.7244459585928,1.007471420008102,1.007471420008102,NA,SA01-Library-2-2
1,90000001,90500000,500000,0.40092,0.988575,190,True,True,35,175.35198157769912,1.0835349466285347,1.0835349466285347,NA,SA01-Library-2-2
1,90500001,91000000,500000,0.38393,0.990753,174,True,True,35,167.7116087799031,1.03749526503171,1.03749526503171,NA,SA01-Library-2-2
1,91000001,91500000,500000,0.38992,0.997677,191,True,True,35,170.40774593131934,1.120841068321977,1.120841068321977,NA,SA01-Library-2-2
1,91500001,92000000,500000,0.395064,0.983632,164,True,True,35,172.72096801129265,0.9495083422024218,0.9495083422024218,NA,SA01-Library-2-2
1,92000001,92500000,500000,0.421956,0.997822,206,True,True,35,184.78215313351512,1.1148262778990017,1.1148262778990017,NA,SA01-Library-2-2
1,92500001,93000000,500000,0.394204,0.996067,184,True,True,35,172.33436851695174,1.0676918457034341,1.0676918457034341,NA,SA01-Library-2-2
1,93000001,93500000,500000,0.393194,0.99519,161,True,True,35,171.88026879943826,0.9366985583893047,0.9366985583893047,NA,SA01-Library-2-2
1,93500001,94000000,500000,0.384482,0.993513,187,True,True,35,167.96017887436219,1.1133591381792942,1.1133591381792942,NA,SA01-Library-2-2
1,94000001,94500000,500000,0.432008,0.990933,209,True,True,35,189.27674207818043,1.1042032830091344,1.1042032830091344,NA,SA01-Library-2-2
1,94500001,95000000,500000,0.404182,0.995383,199,True,True,35,176.81644599668016,1.1254609200986674,1.1254609200986674,NA,SA01-Library-2-2
1,95000001,95500000,500000,0.425272,0.999509,182,True,True,35,186.26567759211184,0.9770989607572635,0.9770989607572635,NA,SA01-Library-2-2
1,95500001,96000000,500000,0.392104,0.99453,200,True,True,35,171.39011585582324,1.1669284369248223,1.1669284369248223,NA,SA01-Library-2-2
1,96000001,96500000,500000,0.369776,0.99986,171,True,True,35,161.33022413229227,1.059937782394565,1.059937782394565,NA,SA01-Library-2-2
1,96500001,97000000,500000,0.374178,0.986689,152,True,True,35,163.31647537103996,0.9307083051766212,0.9307083051766212,NA,SA01-Library-2-2
1,97000001,97500000,500000,0.37358,0.991894,186,True,True,35,163.0467328239468,1.1407772285804554,1.1407772285804554,NA,SA01-Library-2-2
1,97500001,98000000,500000,0.359166,0.991743,175,True,True,35,156.53691634578985,1.1179471532033072,1.1179471532033072,NA,SA01-Library-2-2
1,98000001,98500000,500000,0.343234,0.997254,159,True,True,35,149.32358435970835,1.0648016566290155,1.0648016566290155,NA,SA01-Library-2-2
1,98500001,99000000,500000,0.362604,0.995949,150,True,True,35,158.09102559890954,0.9488204623364443,0.9488204623364443,NA,SA01-Library-2-2
