chr,start,end,width,gc,map,reads,valid,ideal,modal_quantile,modal_curve,cor_gc,copy,cor_map,cell_id
1,38000001,38500000,500000,0.475414,0.998645,192,True,True,52,214.5671961826162,0.8948245743799091,0.8948245743799091,NA,SA01-Library-4-4
1,38500001,39000000,500000,0.45753,0.99888,196,True,True,52,206.64690806986232,0.9484777770482641,0.9484777770482641,NA,SA01-Library-4-4
1,39000001,39500000,500000,0.44863,0.997265,203,True,True,52,202.6956939081769,1.001501295296194,1.001501295296194,NA,SA01-Library-4-4
1,39500001,40000000,500000,0.439456,0.998169,189,True,True,52,198.61610890845375,0.9515844461896793,0.9515844461896793,NA,SA01-Library-4-4
1,40000001,40500000,500000,0.474774,0.99749,202,True,True,52,214.28420706732172,0.9426732971344809,0.9426732971344809,NA,SA01-Library-4-4
1,40500001,41000000,500000,0.424226,0.991994,200,True,True,52,191.82840371514732,1.0425984688742287,1.0425984688742287,NA,SA01-Library-4-4
1,41000001,41500000,500000,0.469254,0.999377,239,True,True,52,211.84204648536922,1.1281990707945055,1.1281990707945055,NA,SA01-Library-4-4
1,41500001,42000000,500000,0.459646,0.997271,214,True,True,52,207.58537468727695,1.0309011428304453,1.0309011428304453,NA,SA01-Library-4-4
1,42000001,42500000,500000,0.458744,0.993945,208,True,True,52,207.18537332233123,1.0039318734937983,1.0039318734937983,NA,SA01-Library-4-4
1,42500001,43000000,500000,0.410184,0.992973,182,True,True,52,185.55349105102874,0.9808492363528126,0.9808492363528126,NA,SA01-Library-4-4
1,43000001,43500000,500000,0.444082,0.998365,207,True,True,52,200.67409783872748,1.0315232619924688,1.0315232619924688,NA,SA01-Library-4-4
1,43500001,44000000,500000,0.46556,0.994952,212,True,True,52,210.20636473107876,1.0085327353014066,1.0085327353014066,NA,SA01-Library-4-4
1,44000001,44500000,500000,0.489678,0.999805,211,True,True,52,220.86569158246562,0.9553317153434759,0.9553317153434759,NA,SA01-Library-4-4
1,44500001,45000000,500000,0.448976,0.999575,175,True,True,52,202.84942297843455,0.8627088873632375,0.8627088873632375,NA,SA01-Library-4-4
1,45000001,45500000,500000,0.4763,0.998335,209,True,True,52,214.95890438888168,0.972278866949836,0.972278866949836,NA,SA01-Library-4-4
1,45500001,46000000,500000,0.426884,0.991461,206,True,True,52,193.01437660045445,1.0672780112458988,1.0672780112458988,NA,SA01-Library-4-4
1,46000001,46500000,500000,0.42514,0.992621,167,True,True,52,192.23628599584325,0.868722567827861,0.868722567827861,NA,SA01-Library-4-4
1,46500001,47000000,500000,0.477598,0.994435,221,True,True,52,215.53264632695445,1.0253667078571094,1.0253667078571094,NA,SA01-Library-4-4
1,47000001,47500000,500000,0.432612,0.993806,187,True,True,52,195.5682039167158,0.9561881545920183,0.9561881545920183,NA,SA01-Library-4-4
1,47500001,48000000,500000,0.44435,0.995963,197,True,True,52,200.79327096590765,0.9811085752641995,0.9811085752641995,NA,SA01-Library-4-4
1,48000001,48500000,500000,0.47836,0.998098,202,True,True,52,215.8694018727244,0.9357509598284719,0.9357509598284719,NA,SA01-Library-4-4
1,48500001,49000000,500000,0.40629,0.98244,204,True,True,52,183.81055579518207,1.1098383284761664,1.1098383284761664,NA,SA01-Library-4-4
1,49000001,49500000,500000,0.42157,0.994978,192,True,True,52,190.6427506250355,1.0071193337827673,1.0071193337827673,NA,SA01-Library-4-4
1,49500001,50000000,500000,0.378352,0.987045,179,True,True,52,171.26956577366667,1.0451360648426535,1.0451360648426535,NA,SA01-Library-4-4
1,50000001,50500000,500000,0.371538,0.98492,181,True,True,52,168.20124675845196,1.076091904716544,1.076091904716544,NA,SA01-Library-4-4
1,50500001,51000000,500000,0.418322,0.998959,189,True,True,52,189.19204750917942,0.9989849070734852,0.9989849070734852,NA,SA01-Library-4-4
1,51000001,51500000,500000,0.382956,0.994276,179,True,True,52,173.34059732731453,1.0326490317902792,1.0326490317902792,NA,SA01-Library-4-4
1,51500001,52000000,500000,0.412344,0.997733,192,True,True,52,186.51976593067587,1.0293815191220055,1.0293815191220055,NA,SA01-Library-4-4
1,52000001,52500000,500000,0.413904,0.998198,199,True,True,52,187.2173956937783,1.062935414001239,1.062935414001239,NA,SA01-Library-4-4
1,52500001,53000000,500000,0.41308,0.997076,212,True,True,52,186.84892867872017,1.13460645184927,1.13460645184927,NA,SA01-Library-4-4
1,53000001,53500000,500000,0.431396,0.997921,213,True,True,52,195.02627321510693,1.0921605406727364,1.0921605406727364,NA,SA01-Library-4-4
1,53500001,54000000,500000,0.492008,0.998528,241,True,True,52,221.89297148630052,1.0861092101553074,1.0861092101553074,NA,SA01-Library-4-4
1,54000001,54500000,500000,0.459268,0.999284,205,True,True,52,207.41775465631972,0.9883435501443654,0.9883435501443654,NA,SA01-Library-4-4
1,54500001,55000000,500000,0.487852,0.998269,211,True,True,52,220.06031371124158,0.9588280432830323,0.9588280432830323,NA,SA01-Library-4-4
1,55000001,55500000,500000,0.48352,0.997482,189,True,True,52,218.14855408137421,0.8663820890121455,0.8663820890121455,NA,SA01-Library-4-4
1,55500001,56000000,500000,0.41857,0.997849,185,True,True,52,189.30284566412513,0.9772700423544634,0.9772700423544634,NA,SA01-Library-4-4
1,56000001,56500000,500000,0.399154,0.997716,176,True,True,52,180.61332411955962,0.9744574541106072,0.9744574541106072,NA,SA01-Library-4-4
1,56500001,57000000,500000,0.40812,0.990909,196,True,True,52,184.62980803082073,1.0615837284913454,1.0615837284913454,NA,SA01-Library-4-4
1,57000001,57500000,500000,0.402878,0.998922,180,True,True,52,182.2823500724538,0.9874790396791209,0.9874790396791209,NA,SA01-Library-4-4
1,57500001,58000000,500000,0.405918,0.998621,168,True,True,52,183.64398604361767,0.9148135129243925,0.9148135129243925,NA,SA01-Library-4-4
1,58000001,58500000,500000,0.4045,0.998451,182,True,True,52,183.0089478357601,0.9944868934131813,0.9944868934131813,NA,SA01-Library-4-4
1,58500001,59000000,500000,0.413974,0.978084,193,True,True,52,187.24869496452638,1.0307147936948944,1.0307147936948944,NA,SA01-Library-4-4
1,59000001,59500000,500000,0.422352,0.99495,211,True,True,52,190.9918992022103,1.1047588975310747,1.1047588975310747,NA,SA01-Library-4-4
1,59500001,60000000,500000,0.407466,0.994132,204,True,True,52,184.33705728579352,1.1066684203584813,1.1066684203584813,NA,SA01-Library-4-4
1,60000001,60500000,500000,0.39498,0.991859,171,True,True,52,178.7412793326751,0.9566900306321129,0.9566900306321129,NA,SA01-Library-4-4
1,60500001,61000000,500000,0.37483,0.988528,153,True,True,52,169.68409256076137,0.901675564815912,0.901675564815912,NA,SA01-Library-4-4
1,61000001,61500000,500000,0.399528,0.99414,177,True,True,52,180.78099463282058,0.979085220542679,0.979085220542679,NA,SA01-Library-4-4
1,61500001,62000000,500000,0.395642,0.999885,183,True,True,52,179.03828157022488,1.0221277728708607,1.0221277728708607,NA,SA01-Library-4-4
1,62000001,62500000,500000,0.402272,0.997222,199,True,True,52,182.01082905599122,1.093341539248648,1.093341539248648,NA,SA01-Library-4-4
1,62500001,63000000,500000,0.430326,0.999605,196,True,True,52,194.54931061939695,1.0074566667750424,1.0074566667750424,NA,SA01-Library-4-4
1,63000001,63500000,500000,0.385316,0.995687,160,True,True,52,174.40153667673275,0.917423109043889,0.917423109043889,NA,SA01-Library-4-4
1,63500001,64000000,500000,0.392878,0.992088,179,True,True,52,177.7979942311756,1.0067605136605846,1.0067605136605846,NA,SA01-Library-4-4
1,64000001,64500000,500000,0.412872,0.997637,199,True,True,52,186.75590887924506,1.0655620011930753,1.0655620011930753,NA,SA01-Library-4-4
1,64500001,65000000,500000,0.408236,0.992826,187,True,True,52,184.68172961583062,1.0125527868349067,1.0125527868349067,NA,SA01-Library-4-4
1,65000001,65500000,500000,0.4055,0.998483,193,True,True,52,183.45680556061623,1.0520187540070876,1.0520187540070876,NA,SA01-Library-4-4
1,65500001,66000000,500000,0.409854,0.994359,198,True,True,52,185.40583238696746,1.0679275697581443,1.0679275697581443,NA,SA01-Library-4-4
1,66000001,66500000,500000,0.371378,0.982608,161,True,True,52,168.12915408174058,0.957597157252843,0.957597157252843,NA,SA01-Library-4-4
1,66500001,67000000,500000,0.383796,0.992125,172,True,True,52,173.71827160561634,0.9901088608024075,0.9901088608024075,NA,SA01-Library-4-4
1,67000001,67500000,500000,0.372432,0.994586,176,True,True,52,168.60402636274995,1.0438659372305716,1.0438659372305716,NA,SA01-Library-4-4
1,67500001,68000000,500000,0.406774,0.988319,182,True,True,52,184.02725877173845,0.9889839212665066,0.9889839212665066,NA,SA01-Library-4-4
1,68000001,68500000,500000,0.412032,0.996549,181,True,True,52,186.38021628339112,0.9711331149266911,0.9711331149266911,NA,SA01-Library-4-4
1,68500001,69000000,500000,0.396932,0.998536,208,True,True,52,179.6169299989661,1.1580200151577988,1.1580200151577988,NA,SA01-Library-4-4
1,69000001,69500000,500000,0.373348,0.983537,161,True,True,52,169.0166505082593,0.952568871267109,0.952568871267109,NA,SA01-Library-4-4
1,69500001,70000000,500000,0.369204,0.990829,153,True,True,52,167.14938898709462,0.9153488440918736,0.9153488440918736,NA,SA01-Library-4-4
1,70000001,70500000,500000,0.353898,0.989137,159,True,True,52,160.24051993391728,0.9922583879880765,0.9922583879880765,NA,SA01-Library-4-4
1,70500001,71000000,500000,0.376878,0.997051,182,True,True,52,170.60614834363807,1.0667845313136795,1.0667845313136795,NA,SA01-Library-4-4
1,71000001,71500000,500000,0.377052,0.99276,163,True,True,52,170.68447138241828,0.9549784973396834,0.9549784973396834,NA,SA01-Library-4-4
1,71500001,72000000,500000,0.368094,0.986446,156,True,True,52,166.64899305737273,0.9360992655160744,0.9360992655160744,NA,SA01-Library-4-4
1,72000001,72500000,500000,0.353606,0.989156,147,True,True,52,160.10853130716538,0.9181272153323492,0.9181272153323492,NA,SA01-Library-4-4
1,72500001,73000000,500000,0.344518,0.998939,160,True,True,52,155.99715301847996,1.0256597438098491,1.0256597438098491,NA,SA01-Library-4-4
1,73000001,73500000,500000,0.350444,0.995263,164,True,True,52,158.67881413313205,1.0335343183394567,1.0335343183394567,NA,SA01-Library-4-4
1,73500001,74000000,500000,0.349042,0.995547,153,True,True,52,158.04463187707296,0.9680809666411405,0.9680809666411405,NA,SA01-Library-4-4
1,74000001,74500000,500000,0.357042,0.999693,141,True,True,52,161.6612194968015,0.8721943360249718,0.8721943360249718,NA,SA01-Library-4-4
1,74500001,75000000,500000,0.356602,0.98954,165,True,True,52,161.46244212513855,1.0219094783176865,1.0219094783176865,NA,SA01-Library-4-4
1,75000001,75500000,500000,0.37175,0.995147,184,True,True,52,168.2967663556918,1.093306805498091,1.093306805498091,NA,SA01-Library-4-4
1,75500001,76000000,500000,0.374126,0.985104,168,True,True,52,169.36705728744917,0.9919284345530724,0.9919284345530724,NA,SA01-Library-4-4
1,76000001,76500000,500000,0.380542,0.991098,175,True,True,52,172.25491471667763,1.0159361797475412,1.0159361797475412,NA,SA01-Library-4-4
1,76500001,77000000,500000,0.389622,0.996921,161,True,True,52,176.33613696576225,0.913028961450256,0.913028961450256,NA,SA01-Library-4-4
1,77000001,77500000,500000,0.386936,0.991008,170,True,True,52,175.1295470328626,0.9707099851523052,0.9707099851523052,NA,SA01-Library-4-4
1,77500001,78000000,500000,0.382958,0.996847,170,True,True,52,173.34149661977966,0.9807230427512164,0.9807230427512164,NA,SA01-Library-4-4
1,78000001,78500000,500000,0.388162,0.995439,185,True,True,52,175.68035652832648,1.0530488647441403,1.0530488647441403,NA,SA01-Library-4-4
1,78500001,79000000,500000,0.384694,0.992357,155,True,True,52,174.12196007720817,0.8901806522926274,0.8901806522926274,NA,SA01-Library-4-4
1,79000001,79500000,500000,0.360244,0.990576,166,True,True,52,163.10730354410026,1.017734929050051,1.017734929050051,NA,SA01-Library-4-4
1,79500001,80000000,500000,0.35694,0.994438,193,True,True,52,161.61514068655936,1.194195043732377,1.194195043732377,NA,SA01-Library-4-4
1,80000001,80500000,500000,0.355616,0.993634,167,True,True,52,161.0169430649869,1.0371579339485928,1.0371579339485928,NA,SA01-Library-4-4
1,80500001,81000000,500000,0.35124,0.992152,163,True,True,52,159.03880668879248,1.024907086475811,1.024907086475811,NA,SA01-Library-4-4
1,81000001,81500000,500000,0.351246,0.986116,169,True,True,52,159.0415200053024,1.0626155987088504,1.0626155987088504,NA,SA01-Library-4-4
1,81500001,82000000,500000,0.368816,0.99803,169,True,True,52,166.97448717999188,1.0121306725010313,1.0121306725010313,NA,SA01-Library-4-4
1,82000001,82500000,500000,0.364988,0.998756,185,True,True,52,165.2482548267188,1.1195277081382378,1.1195277081382378,NA,SA01-Library-4-4
1,82500001,83000000,500000,0.371044,0.988183,143,True,True,52,167.97865392544728,0.8512986421683474,0.8512986421683474,NA,SA01-Library-4-4
1,83000001,83500000,500000,0.36098,0.995969,173,True,True,52,163.43957754747845,1.0584951490696572,1.0584951490696572,NA,SA01-Library-4-4
1,83500001,84000000,500000,0.367092,0.933842,176,True,True,52,166.19719844692656,1.0589829530502217,1.0589829530502217,NA,SA01-Library-4-4
1,84000001,84500000,500000,0.3813,0.996867,176,True,True,52,172.59587177906033,1.0197231149612738,1.0197231149612738,NA,SA01-Library-4-4
1,84500001,85000000,500000,0.374536,0.98507,144,True,True,52,169.55169919755807,0.8492984775824289,0.8492984775824289,NA,SA01-Library-4-4
1,85000001,85500000,500000,0.403988,0.99939,174,True,True,52,182.77961327468824,0.9519661240255832,0.9519661240255832,NA,SA01-Library-4-4
1,85500001,86000000,500000,0.395116,0.996336,207,True,True,52,178.80229780020926,1.157703242892876,1.157703242892876,NA,SA01-Library-4-4
1,86000001,86500000,500000,0.377086,0.974024,211,True,True,52,170.6997755973477,1.2360883267808964,1.2360883267808964,NA,SA01-Library-4-4
1,86500001,87000000,500000,0.378056,0.990248,163,True,True,52,171.13635633784708,0.952456879929214,0.952456879929214,NA,SA01-Library-4-4
1,87000001,87500000,500000,0.38553,0.984248,183,True,True,52,174.49771815244472,1.0487243153525223,1.0487243153525223,NA,SA01-Library-4-4
1,87500001,88000000,500000,0.403886,0.999267,192,True,True,52,182.73392298936884,1.050708028695746,1.050708028695746,NA,SA01-Library-4-4
1,88000001,88500000,500000,0.380748,0.998117,190,True,True,52,172.3475804839721,1.1024233671656882,1.1024233671656882,NA,SA01-Library-4-4
1,88500001,89000000,500000,0.373594,0.994112,166,True,True,52,169.12745281971462,0.9815083076840967,0.9815083076840967,NA,SA01-Library-4-4
1,89000001,89500000,500000,0.38298,0.999074,170,True,True,52,173.35138881547593,0.980667078363916,0.980667078363916,NA,SA01-Library-4-4
1,89500001,90000000,500000,0.390624,0.990267,189,True,True,52,176.78609989862767,1.0690885771470495,1.0690885771470495,NA,SA01-Library-4-4
1,90000001,90500000,500000,0.40092,0.988575,172,True,True,52,181.40495200162866,0.9481549323882613,0.9481549323882613,NA,SA01-Library-4-4
1,90500001,91000000,500000,0.38393,0.990753,171,True,True,52,173.7785143503976,0.9840111744493618,0.9840111744493618,NA,SA01-Library-4-4
1,91000001,91500000,500000,0.38992,0.997677,192,True,True,52,176.46996678810305,1.0880038314425746,1.0880038314425746,NA,SA01-Library-4-4
1,91500001,92000000,500000,0.395064,0.983632,164,True,True,52,178.77896738688517,0.9173338586585363,0.9173338586585363,NA,SA01-Library-4-4
1,92000001,92500000,500000,0.421956,0.997822,189,True,True,52,190.8150987069958,0.9904876567981502,0.9904876567981502,NA,SA01-Library-4-4
1,92500001,93000000,500000,0.394204,0.996067,205,True,True,52,178.393086424677,1.149147672191642,1.149147672191642,NA,SA01-Library-4-4
1,93000001,93500000,500000,0.393194,0.99519,182,True,True,52,177.9398240215465,1.0228176913222182,1.0228176913222182,NA,SA01-Library-4-4
1,93500001,94000000,500000,0.384482,0.993513,165,True,True,52,174.02666313088207,0.9481305739678908,0.9481305739678908,NA,SA01-Library-4-4
1,94000001,94500000,500000,0.432008,0.990933,199,True,True,52,195.2990362287983,1.0189502408340916,1.0189502408340916,NA,SA01-Library-4-4
1,94500001,95000000,500000,0.404182,0.995383,207,True,True,52,182.866512075978,1.1319732500502604,1.1319732500502604,NA,SA01-Library-4-4
1,95000001,95500000,500000,0.425272,0.999509,186,True,True,52,192.29518680698357,0.9672628997557678,0.9672628997557678,NA,SA01-Library-4-4
1,95500001,96000000,500000,0.392104,0.99453,176,True,True,52,177.45056678434406,0.9918255161951275,0.9918255161951275,NA,SA01-Library-4-4
1,96000001,96500000,500000,0.369776,0.99986,189,True,True,52,167.40721164218044,1.1289836211116904,1.1289836211116904,NA,SA01-Library-4-4
1,96500001,97000000,500000,0.374178,0.986689,164,True,True,52,169.39047604102967,0.9681772188908425,0.9681772188908425,NA,SA01-Library-4-4
1,97000001,97500000,500000,0.37358,0.991894,172,True,True,52,169.12114712887833,1.0170224298971189,1.0170224298971189,NA,SA01-Library-4-4
1,97500001,98000000,500000,0.359166,0.991743,169,True,True,52,162.62055114777857,1.0392290445899683,1.0392290445899683,NA,SA01-Library-4-4
1,98000001,98500000,500000,0.343234,0.997254,154,True,True,52,155.41573578990275,0.9908906534933077,0.9908906534933077,NA,SA01-Library-4-4
1,98500001,99000000,500000,0.362604,0.995949,148,True,True,52,164.1725918744054,0.901490305478166,0.901490305478166,NA,SA01-Library-4-4
