chr,start,end,width,gc,map,reads,valid,ideal,modal_quantile,modal_curve,cor_gc,copy,cor_map,cell_id
1,20000001,20500000,500000,0.462494,0.999567,216,True,True,59,213.12826847728255,1.013474193466849,1.013474193466849,NA,SA01-Library-8-8
1,20500001,21000000,500000,0.485118,0.99975,205,True,True,59,223.5705422005052,0.9169365426333737,0.9169365426333737,NA,SA01-Library-8-8
1,21000001,21500000,500000,0.41547,0.995106,185,True,True,59,191.47486146569744,0.966184273924348,0.966184273924348,NA,SA01-Library-8-8
1,21500001,22000000,500000,0.505598,0.997961,190,True,True,59,233.03694732365437,0.8153213564719318,0.8153213564719318,NA,SA01-Library-8-8
1,22000001,22500000,500000,0.48992,0.992288,235,True,True,59,225.7889860848721,1.0407947884210151,1.0407947884210151,NA,SA01-Library-8-8
1,22500001,23000000,500000,0.493016,0.999995,242,True,True,59,227.2196662013009,1.0650486555402505,1.0650486555402505,NA,SA01-Library-8-8
1,23000001,23500000,500000,0.47373,0.998816,203,True,True,59,218.3123396898104,0.9298604022495157,0.9298604022495157,NA,SA01-Library-8-8
1,23500001,24000000,500000,0.472092,0.999129,243,True,True,59,217.5563542708363,1.1169519769461151,1.1169519769461151,NA,SA01-Library-8-8
1,24000001,24500000,500000,0.473276,0.917174,222,True,True,59,218.10279692113414,1.0178686524605876,1.0178686524605876,NA,SA01-Library-8-8
1,24500001,25000000,500000,0.456138,0.999192,218,True,True,59,210.19747067282358,1.0371199962692281,1.0371199962692281,NA,SA01-Library-8-8
1,25000001,25500000,500000,0.482684,0.99398,210,True,True,59,222.44634834906338,0.9440478639391618,0.9440478639391618,NA,SA01-Library-8-8
1,25500001,26000000,500000,0.465824,0.98842,188,True,True,59,214.66425663020496,0.8757862298606209,0.8757862298606209,NA,SA01-Library-8-8
1,26000001,26500000,500000,0.487938,0.999261,229,True,True,59,224.87324834517403,1.0183514565880754,1.0183514565880754,NA,SA01-Library-8-8
1,26500001,27000000,500000,0.48615,0.997855,221,True,True,59,224.0472485569307,0.9863990806557199,0.9863990806557199,NA,SA01-Library-8-8
1,27000001,27500000,500000,0.492838,0.996179,237,True,True,59,227.13740326981457,1.0434212797549232,1.0434212797549232,NA,SA01-Library-8-8
1,27500001,28000000,500000,0.498338,0.998121,252,True,True,59,229.67969003307286,1.0971801640959769,1.0971801640959769,NA,SA01-Library-8-8
1,28000001,28500000,500000,0.444136,0.99659,207,True,True,59,204.66668323286132,1.0114005696006905,1.0114005696006905,NA,SA01-Library-8-8
1,28500001,29000000,500000,0.460588,0.998864,213,True,True,59,212.24926629169806,1.0035370379432558,1.0035370379432558,NA,SA01-Library-8-8
1,29000001,29500000,500000,0.449012,0.99845,202,True,True,59,206.9131123853396,0.9762551907479418,0.9762551907479418,NA,SA01-Library-8-8
1,29500001,30000000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-8-8
1,30000001,30500000,500000,-1.0,-1.0,0,False,False,NA,NA,NA,NA,NA,SA01-Library-8-8
1,30500001,31000000,500000,0.481586,0.990276,220,True,True,59,221.93927429608155,0.9912621400505508,0.9912621400505508,NA,SA01-Library-8-8
1,31000001,31500000,500000,0.479274,0.995912,210,True,True,59,220.87167797102603,0.9507783067938109,0.9507783067938109,NA,SA01-Library-8-8
1,31500001,32000000,500000,0.46007,0.998933,195,True,True,59,212.01039642675246,0.919766215650517,0.919766215650517,NA,SA01-Library-8-8
1,32000001,32500000,500000,0.488656,0.998856,236,True,True,59,225.20496971766195,1.0479342453937481,1.0479342453937481,NA,SA01-Library-8-8
1,32500001,33000000,500000,0.475456,0.999334,207,True,True,59,219.1090298876679,0.94473513988047,0.94473513988047,NA,SA01-Library-8-8
1,33000001,33500000,500000,0.469764,0.997896,192,True,True,59,216.48205685180207,0.886909533252625,0.886909533252625,NA,SA01-Library-8-8
1,33500001,34000000,500000,0.465568,0.994841,216,True,True,59,214.5461624359888,1.006776339168709,1.006776339168709,NA,SA01-Library-8-8
1,34000001,34500000,500000,0.452504,0.995746,197,True,True,59,208.5223706912172,0.9447427599589318,0.9447427599589318,NA,SA01-Library-8-8
1,34500001,35000000,500000,0.439524,0.989484,188,True,True,59,202.54256152951206,0.9281999722937586,0.9281999722937586,NA,SA01-Library-8-8
1,35000001,35500000,500000,0.452928,0.988414,229,True,True,59,208.7177932490377,1.0971752644335502,1.0971752644335502,NA,SA01-Library-8-8
1,35500001,36000000,500000,0.413266,0.997992,179,True,True,59,190.4616582313049,0.93982170302547,0.93982170302547,NA,SA01-Library-8-8
1,36000001,36500000,500000,0.434636,0.999594,223,True,True,59,200.29204533190966,1.113374221280033,1.113374221280033,NA,SA01-Library-8-8
1,36500001,37000000,500000,0.486274,0.999791,217,True,True,59,224.1045294539528,0.9682981443022882,0.9682981443022882,NA,SA01-Library-8-8
1,37000001,37500000,500000,0.48945,0.998553,215,True,True,59,225.5718223043362,0.9531332318179664,0.9531332318179664,NA,SA01-Library-8-8
1,37500001,38000000,500000,0.47098,0.996122,210,True,True,59,217.0431808944031,0.9675494025411018,0.9675494025411018,NA,SA01-Library-8-8
1,38000001,38500000,500000,0.475414,0.998645,195,True,True,59,219.08964235331575,0.8900466398385575,0.8900466398385575,NA,SA01-Library-8-8
1,38500001,39000000,500000,0.45753,0.99888,209,True,True,59,210.83922467375612,0.9912766484670864,0.9912766484670864,NA,SA01-Library-8-8
1,39000001,39500000,500000,0.44863,0.997265,181,True,True,59,206.73709393951023,0.875508098478734,0.875508098478734,NA,SA01-Library-8-8
1,39500001,40000000,500000,0.439456,0.998169,215,True,True,59,202.5112481122335,1.061669423324304,1.061669423324304,NA,SA01-Library-8-8
1,40000001,40500000,500000,0.474774,0.99749,193,True,True,59,218.79422003743701,0.882107397384522,0.882107397384522,NA,SA01-Library-8-8
1,40500001,41000000,500000,0.424226,0.991994,184,True,True,59,195.501582191124,0.9411688536623711,0.9411688536623711,NA,SA01-Library-8-8
1,41000001,41500000,500000,0.469254,0.999377,219,True,True,59,216.2467306698075,1.0127320737828704,1.0127320737828704,NA,SA01-Library-8-8
1,41500001,42000000,500000,0.459646,0.997271,210,True,True,59,211.81487980617834,0.9914317643413955,0.9914317643413955,NA,SA01-Library-8-8
1,42000001,42500000,500000,0.458744,0.993945,202,True,True,59,211.39896443934677,0.95553921248255,0.95553921248255,NA,SA01-Library-8-8
1,42500001,43000000,500000,0.410184,0.992973,175,True,True,59,189.0450816871048,0.9257051198488658,0.9257051198488658,NA,SA01-Library-8-8
1,43000001,43500000,500000,0.444082,0.998365,187,True,True,59,204.64180894789442,0.9137917660198833,0.9137917660198833,NA,SA01-Library-8-8
1,43500001,44000000,500000,0.46556,0.994952,214,True,True,59,214.5424720252212,0.9974714935457748,0.9974714935457748,NA,SA01-Library-8-8
1,44000001,44500000,500000,0.489678,0.999805,218,True,True,59,225.67716898348243,0.9659816320008678,0.9659816320008678,NA,SA01-Library-8-8
1,44500001,45000000,500000,0.448976,0.999575,224,True,True,59,206.89652406609935,1.0826668113981288,1.0826668113981288,NA,SA01-Library-8-8
1,45000001,45500000,500000,0.4763,0.998335,231,True,True,59,219.4986386204558,1.0523983267132315,1.0523983267132315,NA,SA01-Library-8-8
1,45500001,46000000,500000,0.426884,0.991461,225,True,True,59,196.72441789420049,1.1437319393721948,1.1437319393721948,NA,SA01-Library-8-8
1,46000001,46500000,500000,0.42514,0.992621,193,True,True,59,195.92205097555347,0.9850856452298058,0.9850856452298058,NA,SA01-Library-8-8
1,46500001,47000000,500000,0.477598,0.994435,197,True,True,59,220.097866796063,0.8950563804534059,0.8950563804534059,NA,SA01-Library-8-8
1,47000001,47500000,500000,0.432612,0.993806,205,True,True,59,199.3603794710407,1.0282885724030162,1.0282885724030162,NA,SA01-Library-8-8
1,47500001,48000000,500000,0.44435,0.995963,204,True,True,59,204.76525999365452,0.9962627449906384,0.9962627449906384,NA,SA01-Library-8-8
1,48000001,48500000,500000,0.47836,0.998098,204,True,True,59,220.4496722770792,0.9253812804203042,0.9253812804203042,NA,SA01-Library-8-8
1,48500001,49000000,500000,0.40629,0.98244,186,True,True,59,187.25570829883955,0.9932941520968985,0.9932941520968985,NA,SA01-Library-8-8
1,49000001,49500000,500000,0.42157,0.994978,199,True,True,59,194.27988581078836,1.0242954342366075,1.0242954342366075,NA,SA01-Library-8-8
1,49500001,50000000,500000,0.378352,0.987045,181,True,True,59,174.43143269115748,1.0376570163272842,1.0376570163272842,NA,SA01-Library-8-8
1,50000001,50500000,500000,0.371538,0.98492,152,True,True,59,171.30730553085118,0.8872943248332508,0.8872943248332508,NA,SA01-Library-8-8
1,50500001,51000000,500000,0.418322,0.998959,174,True,True,59,192.78618143793994,0.9025543153673209,0.9025543153673209,NA,SA01-Library-8-8
1,51000001,51500000,500000,0.382956,0.994276,161,True,True,59,176.54312108380947,0.9119585006292555,0.9119585006292555,NA,SA01-Library-8-8
1,51500001,52000000,500000,0.412344,0.997733,194,True,True,59,190.03784937293617,1.0208492710275225,1.0208492710275225,NA,SA01-Library-8-8
1,52000001,52500000,500000,0.413904,0.998198,188,True,True,59,190.75493838718032,0.9855577086995853,0.9855577086995853,NA,SA01-Library-8-8
1,52500001,53000000,500000,0.41308,0.997076,186,True,True,59,190.3761588734289,0.9770130939749742,0.9770130939749742,NA,SA01-Library-8-8
1,53000001,53500000,500000,0.431396,0.997921,207,True,True,59,198.80070464978482,1.0412437942041473,1.0412437942041473,NA,SA01-Library-8-8
1,53500001,54000000,500000,0.492008,0.998528,213,True,True,59,226.7538306843449,0.9393446600534344,0.9393446600534344,NA,SA01-Library-8-8
1,54000001,54500000,500000,0.459268,0.999284,205,True,True,59,211.64057960278382,0.9686233159290759,0.9686233159290759,NA,SA01-Library-8-8
1,54500001,55000000,500000,0.487852,0.998269,243,True,True,59,224.83351677555453,1.0807997112040044,1.0807997112040044,NA,SA01-Library-8-8
1,55000001,55500000,500000,0.48352,0.997482,205,True,True,59,222.83245170080937,0.9199737221185696,0.9199737221185696,NA,SA01-Library-8-8
1,55500001,56000000,500000,0.41857,0.997849,193,True,True,59,192.90022120191668,1.0005172560065594,1.0005172560065594,NA,SA01-Library-8-8
1,56000001,56500000,500000,0.399154,0.997716,187,True,True,59,183.97779143577299,1.0164270292660953,1.0164270292660953,NA,SA01-Library-8-8
1,56500001,57000000,500000,0.40812,0.990909,190,True,True,59,188.09657241481037,1.0101194166419576,1.0101194166419576,NA,SA01-Library-8-8
1,57000001,57500000,500000,0.402878,0.998922,180,True,True,59,185.68821102122536,0.9693668704655938,0.9693668704655938,NA,SA01-Library-8-8
1,57500001,58000000,500000,0.405918,0.998621,184,True,True,59,187.08479126631838,0.9835112664934526,0.9835112664934526,NA,SA01-Library-8-8
1,58000001,58500000,500000,0.4045,0.998451,181,True,True,59,186.43332436475666,0.9708564743815523,0.9708564743815523,NA,SA01-Library-8-8
1,58500001,59000000,500000,0.413974,0.978084,167,True,True,59,190.7871172304299,0.8753211559787856,0.8753211559787856,NA,SA01-Library-8-8
1,59000001,59500000,500000,0.422352,0.99495,183,True,True,59,194.639564319078,0.9401993918358914,0.9401993918358914,NA,SA01-Library-8-8
1,59500001,60000000,500000,0.407466,0.994132,181,True,True,59,187.79605493325818,0.9638115138485019,0.9638115138485019,NA,SA01-Library-8-8
1,60000001,60500000,500000,0.39498,0.991859,192,True,True,59,182.06120049736268,1.0545904315443713,1.0545904315443713,NA,SA01-Library-8-8
1,60500001,61000000,500000,0.37483,0.988528,163,True,True,59,172.8164630869196,0.943197176289956,0.943197176289956,NA,SA01-Library-8-8
1,61000001,61500000,500000,0.399528,0.99414,161,True,True,59,184.14954880956373,0.874289407933855,0.874289407933855,NA,SA01-Library-8-8
1,61500001,62000000,500000,0.395642,0.999885,195,True,True,59,182.3651373643008,1.0692833225599432,1.0692833225599432,NA,SA01-Library-8-8
1,62000001,62500000,500000,0.402272,0.997222,206,True,True,59,185.40984809057443,1.111052094165824,1.111052094165824,NA,SA01-Library-8-8
1,62500001,63000000,500000,0.430326,0.999605,184,True,True,59,198.30826561715298,0.92784836490489,0.92784836490489,NA,SA01-Library-8-8
1,63000001,63500000,500000,0.385316,0.995687,185,True,True,59,177.62582303789566,1.0415152303645123,1.0415152303645123,NA,SA01-Library-8-8
1,63500001,64000000,500000,0.392878,0.992088,206,True,True,59,181.09622231148967,1.1375168259759458,1.1375168259759458,NA,SA01-Library-8-8
1,64000001,64500000,500000,0.412872,0.997637,181,True,True,59,190.28054796108125,0.9512270273523732,0.9512270273523732,NA,SA01-Library-8-8
1,64500001,65000000,500000,0.408236,0.992826,185,True,True,59,188.14987659694054,0.9832586836945512,0.9832586836945512,NA,SA01-Library-8-8
1,65000001,65500000,500000,0.4055,0.998483,183,True,True,59,186.8927444606035,0.9791712381781409,0.9791712381781409,NA,SA01-Library-8-8
1,65500001,66000000,500000,0.409854,0.994359,183,True,True,59,188.8934216081121,0.9688002813547477,0.9688002813547477,NA,SA01-Library-8-8
1,66000001,66500000,500000,0.371378,0.982608,185,True,True,59,171.23396501755894,1.0803931333426136,1.0803931333426136,NA,SA01-Library-8-8
1,66500001,67000000,500000,0.383796,0.992125,183,True,True,59,176.9284697458437,1.0343162989137813,1.0343162989137813,NA,SA01-Library-8-8
1,67000001,67500000,500000,0.372432,0.994586,172,True,True,59,171.71711028344689,1.0016474171740146,1.0016474171740146,NA,SA01-Library-8-8
1,67500001,68000000,500000,0.406774,0.988319,191,True,True,59,187.478090657466,1.0187857116006624,1.0187857116006624,NA,SA01-Library-8-8
1,68000001,68500000,500000,0.412032,0.996549,176,True,True,59,189.894440641239,0.926830713978145,0.926830713978145,NA,SA01-Library-8-8
1,68500001,69000000,500000,0.396932,0.998536,192,True,True,59,182.95744015614125,1.0494243898260796,1.0494243898260796,NA,SA01-Library-8-8
1,69000001,69500000,500000,0.373348,0.983537,174,True,True,59,172.1370254666844,1.010822625337372,1.010822625337372,NA,SA01-Library-8-8
1,69500001,70000000,500000,0.369204,0.990829,182,True,True,59,170.23752959976227,1.0690944612970592,1.0690944612970592,NA,SA01-Library-8-8
1,70000001,70500000,500000,0.353898,0.989137,173,True,True,59,163.22630290908458,1.0598781992652206,1.0598781992652206,NA,SA01-Library-8-8
1,70500001,71000000,500000,0.376878,0.997051,151,True,True,59,173.75550131015018,0.8690372325562685,0.8690372325562685,NA,SA01-Library-8-8
1,71000001,71500000,500000,0.377052,0.99276,147,True,True,59,173.8352888826992,0.8456280709447485,0.8456280709447485,NA,SA01-Library-8-8
1,71500001,72000000,500000,0.368094,0.986446,177,True,True,59,169.72882664037576,1.0428399435944404,1.0428399435944404,NA,SA01-Library-8-8
1,72000001,72500000,500000,0.353606,0.989156,159,True,True,59,163.09261706853806,0.9749061782065942,0.9749061782065942,NA,SA01-Library-8-8
1,72500001,73000000,500000,0.344518,0.998939,165,True,True,59,158.93319815040275,1.0381720239710779,1.0381720239710779,NA,SA01-Library-8-8
1,73000001,73500000,500000,0.350444,0.995263,142,True,True,59,161.64513385714483,0.8784675208688536,0.8784675208688536,NA,SA01-Library-8-8
1,73500001,74000000,500000,0.349042,0.995547,166,True,True,59,161.00343327990277,1.0310339141116995,1.0310339141116995,NA,SA01-Library-8-8
1,74000001,74500000,500000,0.357042,0.999693,183,True,True,59,164.66588261509608,1.111341323981238,1.111341323981238,NA,SA01-Library-8-8
1,74500001,75000000,500000,0.356602,0.98954,157,True,True,59,164.46439623903626,0.9546139078747029,0.9546139078747029,NA,SA01-Library-8-8
1,75000001,75500000,500000,0.37175,0.995147,185,True,True,59,171.4044829358075,1.0793183283851693,1.0793183283851693,NA,SA01-Library-8-8
1,75500001,76000000,500000,0.374126,0.985104,162,True,True,59,172.49369878774587,0.9391647413123282,0.9391647413123282,NA,SA01-Library-8-8
1,76000001,76500000,500000,0.380542,0.991098,168,True,True,59,175.43582442801812,0.9576151310471421,0.9576151310471421,NA,SA01-Library-8-8
1,76500001,77000000,500000,0.389622,0.996921,154,True,True,59,179.60174113338266,0.8574527119179244,0.8574527119179244,NA,SA01-Library-8-8
1,77000001,77500000,500000,0.386936,0.991008,159,True,True,59,178.3691338395621,0.891409834074857,0.891409834074857,NA,SA01-Library-8-8
1,77500001,78000000,500000,0.382958,0.996847,175,True,True,59,176.54403855459373,0.9912540884006329,0.9912540884006329,NA,SA01-Library-8-8
1,78000001,78500000,500000,0.388162,0.995439,175,True,True,59,178.9317183039458,0.9780267112996305,0.9780267112996305,NA,SA01-Library-8-8
1,78500001,79000000,500000,0.384694,0.992357,159,True,True,59,177.34045005524246,0.8965805598805613,0.8965805598805613,NA,SA01-Library-8-8
1,79000001,79500000,500000,0.360244,0.990576,173,True,True,59,166.13233504319908,1.0413385206137935,1.0413385206137935,NA,SA01-Library-8-8
1,79500001,80000000,500000,0.35694,0.994438,177,True,True,59,164.61917387428682,1.0752088947741163,1.0752088947741163,NA,SA01-Library-8-8
1,80000001,80500000,500000,0.355616,0.993634,149,True,True,59,164.01290542450394,0.9084650967821891,0.9084650967821891,NA,SA01-Library-8-8
1,80500001,81000000,500000,0.35124,0.992152,171,True,True,59,162.00949316990025,1.0554937038206234,1.0554937038206234,NA,SA01-Library-8-8
1,81000001,81500000,500000,0.351246,0.986116,175,True,True,59,162.01223967161644,1.0801653032802245,1.0801653032802245,NA,SA01-Library-8-8
1,81500001,82000000,500000,0.368816,0.99803,174,True,True,59,170.05970835863621,1.02317004821068,1.02317004821068,NA,SA01-Library-8-8
1,82000001,82500000,500000,0.364988,0.998756,158,True,True,59,168.30557831403573,0.9387686467836087,0.9387686467836087,NA,SA01-Library-8-8
1,82500001,83000000,500000,0.371044,0.988183,166,True,True,59,171.08086925862935,0.9703013593475001,0.9703013593475001,NA,SA01-Library-8-8
1,83000001,83500000,500000,0.36098,0.995969,165,True,True,59,166.46945344561533,0.9911728343236533,0.9911728343236533,NA,SA01-Library-8-8
1,83500001,84000000,500000,0.367092,0.933842,162,True,True,59,169.26965197133413,0.9570528332357814,0.9570528332357814,NA,SA01-Library-8-8
1,84000001,84500000,500000,0.3813,0.996867,159,True,True,59,175.783497917356,0.9045217661714372,0.9045217661714372,NA,SA01-Library-8-8
1,84500001,85000000,500000,0.374536,0.98507,182,True,True,59,172.68167044213547,1.0539624705621957,1.0539624705621957,NA,SA01-Library-8-8
1,85000001,85500000,500000,0.403988,0.99939,173,True,True,59,186.19811329898468,0.9291178999338623,0.9291178999338623,NA,SA01-Library-8-8
1,85500001,86000000,500000,0.395116,0.996336,174,True,True,59,182.12363958860178,0.955394919588955,0.955394919588955,NA,SA01-Library-8-8
1,86000001,86500000,500000,0.377086,0.974024,195,True,True,59,173.85087966763084,1.1216509250502624,1.1216509250502624,NA,SA01-Library-8-8
1,86500001,87000000,500000,0.378056,0.990248,157,True,True,59,174.2956907161011,0.9007681105307823,0.9007681105307823,NA,SA01-Library-8-8
1,87000001,87500000,500000,0.38553,0.984248,175,True,True,59,177.7240088040711,0.9846728147626124,0.9846728147626124,NA,SA01-Library-8-8
1,87500001,88000000,500000,0.403886,0.999267,193,True,True,59,186.15125581715662,1.036791286487857,1.036791286487857,NA,SA01-Library-8-8
1,88000001,88500000,500000,0.380748,0.998117,211,True,True,59,175.5303091247482,1.2020716026315645,1.2020716026315645,NA,SA01-Library-8-8
1,88500001,89000000,500000,0.373594,0.994112,174,True,True,59,172.24980188780256,1.0101608134988593,1.0101608134988593,NA,SA01-Library-8-8
1,89000001,89500000,500000,0.38298,0.999074,168,True,True,59,176.55413074142098,0.9515495292831792,0.9515495292831792,NA,SA01-Library-8-8
1,89500001,90000000,500000,0.390624,0.990267,162,True,True,59,180.06161703308808,0.8996920202612138,0.8996920202612138,NA,SA01-Library-8-8
1,90000001,90500000,500000,0.40092,0.988575,197,True,True,59,184.78885507562043,1.0660816093015049,1.0660816093015049,NA,SA01-Library-8-8
1,90500001,91000000,500000,0.38393,0.990753,172,True,True,59,176.9899440594623,0.9718066238961811,0.9718066238961811,NA,SA01-Library-8-8
1,91000001,91500000,500000,0.38992,0.997677,167,True,True,59,179.7385073542377,0.9291275556821443,0.9291275556821443,NA,SA01-Library-8-8
1,91500001,92000000,500000,0.395064,0.983632,160,True,True,59,182.09976575058232,0.8786392411901736,0.8786392411901736,NA,SA01-Library-8-8
1,92000001,92500000,500000,0.421956,0.997822,196,True,True,59,194.45742295620485,1.007932723885488,1.007932723885488,NA,SA01-Library-8-8
1,92500001,93000000,500000,0.394204,0.996067,165,True,True,59,181.70494138006796,0.908065563582409,0.908065563582409,NA,SA01-Library-8-8
1,93000001,93500000,500000,0.393194,0.99519,168,True,True,59,181.2412816273396,0.9269411388594916,0.9269411388594916,NA,SA01-Library-8-8
1,93500001,94000000,500000,0.384482,0.993513,169,True,True,59,177.24318741167775,0.9534922186175114,0.9534922186175114,NA,SA01-Library-8-8
1,94000001,94500000,500000,0.432008,0.990933,209,True,True,59,199.08237735497192,1.0498166777833104,1.0498166777833104,NA,SA01-Library-8-8
1,94500001,95000000,500000,0.404182,0.995383,166,True,True,59,186.2872352837307,0.8910970187901948,0.8910970187901948,NA,SA01-Library-8-8
1,95000001,95500000,500000,0.425272,0.999509,209,True,True,59,195.98277727701347,1.0664202380629968,1.0664202380629968,NA,SA01-Library-8-8
1,95500001,96000000,500000,0.392104,0.99453,175,True,True,59,180.74093190031198,0.9682366808671851,0.9682366808671851,NA,SA01-Library-8-8
1,96000001,96500000,500000,0.369776,0.99986,181,True,True,59,170.49968696820602,1.0615855267449965,1.0615855267449965,NA,SA01-Library-8-8
1,96500001,97000000,500000,0.374178,0.986689,171,True,True,59,172.51753880600504,0.991203567958899,0.991203567958899,NA,SA01-Library-8-8
1,97000001,97500000,500000,0.37358,0.991894,175,True,True,59,172.24338366705007,1.0160041928709351,1.0160041928709351,NA,SA01-Library-8-8
1,97500001,98000000,500000,0.359166,0.991743,159,True,True,59,165.63859688449907,0.9599211958482828,0.9599211958482828,NA,SA01-Library-8-8
1,98000001,98500000,500000,0.343234,0.997254,149,True,True,59,158.3457406074187,0.9409788948438513,0.9409788948438513,NA,SA01-Library-8-8
1,98500001,99000000,500000,0.362604,0.995949,148,True,True,59,167.21337205429185,0.8850966772678113,0.8850966772678113,NA,SA01-Library-8-8
